id,snapshot_date,popularity,vote_average,vote_count
464052,2026-02-02,9.4572,6.378,8907
1352415,2026-02-02,9.3345,0.0,0
454626,2026-02-02,9.2827,7.3,10227
715756,2026-02-02,9.2661,6.4,33
623305,2026-02-02,9.117,6.114,22
514287,2026-02-02,9.079,3.3,11
746476,2026-02-02,8.902,6.957,47
786026,2026-02-02,8.7888,6.0,1
689130,2026-02-02,8.7686,10.0,1
752975,2026-02-02,7.6084,7.0,4
669930,2026-02-02,10.258,0.0,0
429422,2026-02-02,7.864,5.023,421
624782,2026-02-02,8.1599,5.9,28
667143,2026-02-02,5.3592,5.0,2
495764,2026-02-02,7.9235,6.885,10666
679896,2026-02-02,8.4513,4.833,12
373858,2026-02-02,7.7282,4.8,14
1381967,2026-02-02,8.4079,9.0,1
824120,2026-02-02,7.7975,4.0,2
545609,2026-02-02,8.0584,7.299,6459
728103,2026-02-02,5.481,4.2,4
755401,2026-02-02,8.3923,6.3,15
707214,2026-02-02,6.9015,4.98,49
1154796,2026-02-02,8.078,0.0,0
594084,2026-02-02,5.5174,5.382,68
1306798,2026-02-02,7.4255,0.0,0
615677,2026-02-02,8.9816,5.972,797
807979,2026-02-02,9.5545,5.2,5
810233,2026-02-02,8.8427,0.0,0
701928,2026-02-02,7.5567,0.0,0
746375,2026-02-02,7.4298,4.429,7
621705,2026-02-02,7.7369,6.6,23
704803,2026-02-02,7.7671,0.0,0
642666,2026-02-02,7.8975,6.2,8
685632,2026-02-02,7.4129,7.0,3
696826,2026-02-02,7.2752,5.634,67
995615,2026-02-02,8.7778,0.0,0
522627,2026-02-02,6.4693,7.7,6382
765079,2026-02-02,7.1952,5.5,11
594669,2026-02-02,6.3279,6.3,124
677210,2026-02-02,8.955,6.5,26
749985,2026-02-02,8.7487,0.0,0
1244691,2026-02-02,9.3875,0.0,0
589174,2026-02-02,6.434,8.391,69
557526,2026-02-02,7.2121,5.9,39
1306797,2026-02-02,7.5562,0.0,0
700173,2026-02-02,8.7435,7.484,31
1306589,2026-02-02,7.3967,0.0,0
628743,2026-02-02,6.7276,5.7,9
762255,2026-02-02,5.0369,4.5,2
740069,2026-02-02,6.9163,0.0,0
568994,2026-02-02,7.6886,6.948,77
1306595,2026-02-02,7.7525,0.0,0
986518,2026-02-02,4.9318,2.0,2
712749,2026-02-02,7.908,6.786,14
401313,2026-02-02,7.092,5.1,31
660717,2026-02-02,6.8738,4.3,36
507540,2026-02-02,5.0097,5.4,24
737699,2026-02-02,5.0282,0.0,0
566872,2026-02-02,7.6284,5.668,188
554761,2026-02-02,7.5699,6.449,204
781103,2026-02-02,5.0755,4.0,3
637969,2026-02-02,8.0983,5.226,82
497582,2026-02-02,7.4982,7.237,6409
854482,2026-02-02,7.0253,0.0,0
716466,2026-02-02,7.067,0.0,0
787009,2026-02-02,8.6504,5.5,98
662320,2026-02-02,6.8185,6.0,9
675380,2026-02-02,7.2975,6.0,1
716799,2026-02-02,8.3066,5.2,5
606976,2026-02-02,8.9525,0.0,0
733032,2026-02-02,8.6173,6.984,61
770893,2026-02-02,7.0883,7.0,3
676490,2026-02-02,7.4241,6.7,3
662286,2026-02-02,6.7368,6.5,20
793354,2026-02-02,8.0934,10.0,1
805342,2026-02-02,7.0976,0.0,0
686158,2026-02-02,6.5956,5.8,11
797556,2026-02-02,7.3346,10.0,1
605133,2026-02-02,7.3011,5.723,240
680747,2026-02-02,7.2976,4.3,3
691449,2026-02-02,6.8218,6.0,3
524840,2026-02-02,7.3906,4.626,91
698800,2026-02-02,7.3025,5.4,5
755314,2026-02-02,4.8571,0.0,0
675253,2026-02-02,6.8062,5.9,69
733339,2026-02-02,7.4927,9.0,1
526120,2026-02-02,4.726,5.1,62
990655,2026-02-02,6.7027,0.0,0
737900,2026-02-02,6.4923,3.0,3
699046,2026-02-02,8.3799,5.407,27
441130,2026-02-02,7.2415,8.193,1332
623666,2026-02-02,7.1243,6.281,73
852418,2026-02-02,7.1597,10.0,1
687649,2026-02-02,4.5369,10.0,1
710717,2026-02-02,4.5892,6.5,69
1047629,2026-02-02,6.6742,0.0,0
746730,2026-02-02,8.0668,6.4,8
767374,2026-02-02,6.8715,3.0,1
608317,2026-02-02,7.1338,7.5,251
714202,2026-02-02,6.3251,4.3,6
656191,2026-02-02,6.867,0.0,0
670702,2026-02-02,6.1097,10.0,1
688258,2026-02-02,8.1128,6.19,271
766020,2026-02-02,6.5061,4.0,2
700311,2026-02-02,6.4866,7.0,2
1031198,2026-02-02,4.7069,0.0,0
733942,2026-02-02,6.9204,0.0,0
740903,2026-02-02,7.2738,5.981,105
626882,2026-02-02,7.0644,6.827,26
721510,2026-02-02,7.0617,4.563,8
959479,2026-02-02,7.0534,0.0,0
712931,2026-02-02,7.0475,0.0,0
737763,2026-02-02,7.0104,6.258,31
601297,2026-02-02,7.0077,5.463,107
710533,2026-02-02,7.0031,5.5,2
574830,2026-02-02,7.0029,5.7,10
697641,2026-02-02,7.0017,5.5,2
546724,2026-02-02,7.0008,5.467,270
744122,2026-02-02,7.0007,0.0,0
730780,2026-02-02,6.9981,7.7,3
744713,2026-02-02,6.9979,0.0,0
448119,2026-02-02,6.9931,6.585,3813
669704,2026-02-02,6.992,2.5,2
746939,2026-02-02,6.9893,5.2,10
754903,2026-02-02,6.9842,9.3,3
737647,2026-02-02,6.9833,0.0,0
692380,2026-02-02,6.9783,4.5,3
658562,2026-02-02,6.9717,5.0,6
894753,2026-02-02,6.9708,0.0,0
690890,2026-02-02,6.9397,3.0,2
678983,2026-02-02,6.9063,5.7,10
651391,2026-02-02,6.8978,6.279,34
1044753,2026-02-02,6.8717,0.0,0
697960,2026-02-02,6.8694,3.9,29
696267,2026-02-02,6.8655,0.0,0
624625,2026-02-02,6.8654,8.0,11
800121,2026-02-02,6.8641,4.0,2
337401,2026-02-02,6.8608,6.84,6953
640196,2026-02-02,6.8594,5.643,14
746984,2026-02-02,6.8496,0.0,0
748898,2026-02-02,6.849,6.4,11
716916,2026-02-02,6.8048,8.5,2
621731,2026-02-02,6.7961,4.4,12
567965,2026-02-02,6.7898,6.377,292
739556,2026-02-02,6.7773,7.6,14
1045258,2026-02-02,6.7744,2.75,4
572509,2026-02-02,6.7703,5.7,9
613614,2026-02-02,6.7647,6.665,82
650498,2026-02-02,6.7617,6.6,34
733513,2026-02-02,6.754,8.0,1
593325,2026-02-02,6.7537,4.3,3
718501,2026-02-02,6.7523,6.0,11
675490,2026-02-02,6.7437,5.563,96
719403,2026-02-02,6.7331,3.0,1
767479,2026-02-02,6.7319,6.4,38
676346,2026-02-02,6.7308,6.7,3
526007,2026-02-02,6.7273,6.202,876
1059344,2026-02-02,6.7172,0.0,0
1259161,2026-02-02,6.7163,0.0,0
1100461,2026-02-02,6.7143,0.0,0
1306598,2026-02-02,6.7136,0.0,0
702534,2026-02-02,6.7081,4.538,13
721644,2026-02-02,6.697,5.8,5
741126,2026-02-02,6.6678,6.2,9
727764,2026-02-02,6.6665,4.0,2
863706,2026-02-02,6.6587,0.0,0
998431,2026-02-02,6.6308,0.0,0
698929,2026-02-02,6.6231,7.2,5
754409,2026-02-02,8.3228,9.8,4
746847,2026-02-02,6.5952,7.0,2
741255,2026-02-02,5.4686,0.0,0
593402,2026-02-02,4.3514,6.111,1296
686702,2026-02-02,7.1792,0.0,0
737519,2026-02-02,7.3709,5.468,31
728457,2026-02-02,7.0949,6.0,1
571265,2026-02-02,6.6721,8.146,254
529203,2026-02-02,6.6899,7.453,4058
1125284,2026-02-02,6.0799,0.0,0
774579,2026-02-02,6.057,6.143,7
526052,2026-02-02,5.6459,5.214,70
667141,2026-02-02,6.8652,5.523,241
484297,2026-02-02,6.9702,6.838,65
549514,2026-02-02,6.7301,6.036,371
1433329,2026-02-02,7.5542,0.0,0
574396,2026-02-02,5.8962,6.256,154
717132,2026-02-02,6.5486,6.0,3
730415,2026-02-02,6.2967,0.0,0
1049940,2026-02-02,6.0939,0.0,0
654959,2026-02-02,7.1059,4.3,9
752495,2026-02-02,5.7783,5.4,5
716273,2026-02-02,6.324,0.0,0
765459,2026-02-02,7.8258,0.0,0
947350,2026-02-02,7.1409,7.0,2
761613,2026-02-02,6.2692,0.0,0
1125278,2026-02-02,5.7196,0.0,0
732337,2026-02-02,5.8555,4.667,6
674231,2026-02-02,4.4438,0.0,0
658558,2026-02-02,6.0493,4.346,26
671502,2026-02-02,6.5759,0.0,0
736817,2026-02-02,4.1734,5.5,2
675554,2026-02-02,6.2192,2.8,21
679901,2026-02-02,5.7512,5.1,7
744940,2026-02-02,4.1834,5.717,23
746971,2026-02-02,7.2971,0.0,0
653598,2026-02-02,6.6299,6.4,521
853713,2026-02-02,4.9255,0.0,0
552116,2026-02-02,6.7266,4.0,4
608317,2026-02-02,7.1338,7.534,251
796176,2026-02-02,5.8693,0.0,0
512393,2026-02-02,7.5292,0.0,0
671042,2026-02-02,7.3765,7.3,3
728204,2026-02-02,4.3991,6.9,26
616214,2026-02-02,5.7034,5.3,16
740264,2026-02-02,6.786,6.0,4
667114,2026-02-02,5.748,0.0,0
628917,2026-02-02,6.5889,5.723,560
710356,2026-02-02,8.2554,7.253,636
692973,2026-02-02,6.0473,0.0,0
1142502,2026-02-02,7.831,1.0,1
760484,2026-02-02,7.4835,4.929,7
623238,2026-02-02,6.4839,6.7,31
741011,2026-02-02,4.7429,8.002,264
514847,2026-02-02,6.8464,6.634,3514
721582,2026-02-02,7.1767,0.0,0
808805,2026-02-02,5.6624,1.0,2
659986,2026-02-02,6.705,5.619,430
766419,2026-02-02,5.825,9.0,2
1125280,2026-02-02,6.115,0.0,0
830749,2026-02-02,5.9951,7.0,1
790227,2026-02-02,4.1313,5.6,17
1065381,2026-02-02,6.1496,0.0,0
982064,2026-02-02,6.5902,0.0,0
719010,2026-02-02,5.6272,6.0,6
745567,2026-02-02,5.7031,0.0,0
1306593,2026-02-02,4.1146,0.0,0
741032,2026-02-02,7.6406,6.268,41
752640,2026-02-02,4.1104,4.0,3
528402,2026-02-02,6.1009,5.6,31
745464,2026-02-02,5.8593,0.0,0
935218,2026-02-02,6.5588,10.0,1
659290,2026-02-02,5.6312,6.668,184
738730,2026-02-02,4.188,4.0,1
732488,2026-02-02,6.6791,7.0,8
708726,2026-02-02,6.6992,0.0,0
638423,2026-02-02,6.6045,7.3,16
736485,2026-02-02,7.2464,6.3,180
637272,2026-02-02,7.5106,4.0,2
996248,2026-02-02,6.5245,0.0,0
739017,2026-02-02,6.3005,5.5,1
707886,2026-02-02,6.2967,7.562,1153
690660,2026-02-02,6.2883,0.0,0
740307,2026-02-02,6.2877,0.0,0
729304,2026-02-02,6.2862,6.2,5
661137,2026-02-02,6.2694,5.2,39
572197,2026-02-02,6.2682,6.9,31
759927,2026-02-02,6.2632,1.0,2
1050276,2026-02-02,6.2579,1.0,1
503335,2026-02-02,6.2568,4.5,10
493550,2026-02-02,6.2457,5.0,4
1100464,2026-02-02,6.2455,0.0,0
520318,2026-02-02,6.2368,7.2,192
1270430,2026-02-02,6.2365,0.0,0
1193602,2026-02-02,6.2331,0.0,0
1154793,2026-02-02,6.2327,0.0,0
779207,2026-02-02,6.2297,7.0,1
734725,2026-02-02,6.2211,8.5,2
1225430,2026-02-02,6.2145,0.0,0
713607,2026-02-02,6.2003,2.5,2
650765,2026-02-02,6.1905,7.0,6
669117,2026-02-02,6.1889,4.0,2
514207,2026-02-02,6.1722,6.857,867
662160,2026-02-02,6.1706,0.0,0
728148,2026-02-02,6.1634,5.6,10
576917,2026-02-02,6.1619,7.3,43
729286,2026-02-02,6.1615,2.0,1
1100462,2026-02-02,6.1585,0.0,0
693158,2026-02-02,6.1562,6.562,357
744738,2026-02-02,6.1501,4.594,53
705715,2026-02-02,6.1466,3.7,67
696616,2026-02-02,6.1447,5.444,18
734871,2026-02-02,6.1397,5.0,2
1100351,2026-02-02,6.1374,0.0,0
569916,2026-02-02,6.1313,8.0,1
717676,2026-02-02,6.1304,6.4,22
589973,2026-02-02,6.1282,5.2,14
544075,2026-02-02,6.1215,5.879,95
748852,2026-02-02,6.1186,7.1,5
760752,2026-02-02,6.1144,0.0,0
672722,2026-02-02,6.1072,0.0,0
748899,2026-02-02,6.1058,6.6,12
785743,2026-02-02,6.1056,0.0,0
1002896,2026-02-02,6.1034,8.5,1
400160,2026-02-02,6.1006,7.416,2944
594174,2026-02-02,6.0989,5.0,10
694741,2026-02-02,6.0928,5.5,4
718030,2026-02-02,6.0902,6.4,7
646593,2026-02-02,6.0892,5.3,305
988748,2026-02-02,6.0817,1.0,2
732310,2026-02-02,6.0815,6.573,41
698599,2026-02-02,6.0735,0.0,0
814084,2026-02-02,6.0711,4.2,4
741347,2026-02-02,6.0646,6.0,4
750596,2026-02-02,6.064,6.9,15
1100352,2026-02-02,6.0631,0.0,0
740842,2026-02-02,6.0567,0.0,0
704440,2026-02-02,6.0553,6.0,5
1018321,2026-02-02,6.0449,0.0,0
736780,2026-02-02,6.025,0.0,0
846979,2026-02-02,6.6761,0.0,0
653754,2026-02-02,5.6405,5.8,5
788936,2026-02-02,5.938,7.0,1
699709,2026-02-02,6.3572,0.0,0
830079,2026-02-02,6.5664,0.0,0
721948,2026-02-02,6.5824,10.0,1
827873,2026-02-02,6.4684,3.0,2
890513,2026-02-02,6.2557,10.0,1
579828,2026-02-02,5.4624,5.968,344
779019,2026-02-02,4.232,6.5,50
784910,2026-02-02,5.7273,0.0,0
761765,2026-02-02,6.6743,6.0,1
737503,2026-02-02,6.8613,0.0,0
525798,2026-02-02,6.8457,4.0,7
660982,2026-02-02,7.0548,6.152,687
715123,2026-02-02,5.5636,6.294,489
760179,2026-02-02,6.565,6.6,14
838279,2026-02-02,5.2765,1.0,1
755977,2026-02-02,5.1004,4.909,11
536725,2026-02-02,6.8043,5.1,42
671474,2026-02-02,6.4683,3.6,12
720042,2026-02-02,4.2736,2.0,4
955470,2026-02-02,6.6043,0.0,0
852316,2026-02-02,6.72,6.0,1
704669,2026-02-02,3.765,0.0,0
736052,2026-02-02,5.2634,0.0,0
802242,2026-02-02,5.4428,0.0,0
746056,2026-02-02,6.6084,6.6,42
632304,2026-02-02,3.9995,5.394,132
743055,2026-02-02,7.2205,6.0,2
793680,2026-02-02,5.221,0.0,0
1031365,2026-02-02,5.4955,6.0,1
716676,2026-02-02,5.3667,6.0,6
661397,2026-02-02,5.338,2.063,8
642208,2026-02-02,7.3317,6.878,348
646371,2026-02-02,6.3641,5.8,11
685964,2026-02-02,6.8603,3.0,4
761563,2026-02-02,7.3016,6.151,192
680880,2026-02-02,4.1022,6.407,43
754736,2026-02-02,5.7582,0.0,0
676156,2026-02-02,7.2194,5.9,27
750758,2026-02-02,3.9641,6.0,1
642380,2026-02-02,5.5435,3.654,13
756650,2026-02-02,6.4301,5.0,3
669228,2026-02-02,6.0073,10.0,2
767080,2026-02-02,6.3911,0.0,0
755232,2026-02-02,6.3997,0.0,0
698844,2026-02-02,6.3542,0.0,0
782073,2026-02-02,6.6657,0.0,0
517412,2026-02-02,7.0759,5.812,362
1033751,2026-02-02,6.2212,0.0,0
884049,2026-02-02,3.7794,0.0,0
863546,2026-02-02,5.3441,0.0,0
782086,2026-02-02,6.2587,5.0,3
750471,2026-02-02,6.7988,5.962,13
731240,2026-02-02,5.2649,0.0,0
585744,2026-02-02,5.4495,6.691,131
1170383,2026-02-02,6.7215,8.4,5
660521,2026-02-02,6.1215,5.983,30
344031,2026-02-02,6.3532,7.1,82
694119,2026-02-02,5.7802,0.0,0
662711,2026-02-02,5.7782,5.4,5
667953,2026-02-02,5.7722,6.4,13
726739,2026-02-02,5.7716,6.3,253
664797,2026-02-02,5.7657,4.0,1
796517,2026-02-02,5.7606,0.0,0
822642,2026-02-02,5.755,0.0,0
1214192,2026-02-02,5.7539,0.0,0
744366,2026-02-02,5.7503,6.0,1
458793,2026-02-02,5.748,7.0,12
554433,2026-02-02,5.745,5.6,7
766146,2026-02-02,5.7435,0.0,0
836498,2026-02-02,5.7354,0.0,0
713836,2026-02-02,5.732,0.0,0
728096,2026-02-02,5.727,6.0,6
686003,2026-02-02,5.722,4.308,39
722771,2026-02-02,5.7212,0.0,0
627518,2026-02-02,5.7179,9.0,1
927562,2026-02-02,5.7155,0.0,0
516486,2026-02-02,5.7153,7.413,3202
690935,2026-02-02,5.7125,3.0,4
757013,2026-02-02,5.7029,6.4,5
750598,2026-02-02,5.6957,6.0,3
754607,2026-02-02,5.6952,2.0,3
666175,2026-02-02,5.6907,5.8,20
522444,2026-02-02,5.6893,5.181,464
586695,2026-02-02,5.6878,6.4,32
757320,2026-02-02,5.6812,4.0,1
806618,2026-02-02,5.6792,0.0,0
825577,2026-02-02,5.6785,0.0,0
781342,2026-02-02,5.678,0.0,0
570358,2026-02-02,5.6767,5.969,32
718334,2026-02-02,5.6682,6.4,6
763214,2026-02-02,5.6642,0.0,0
741494,2026-02-02,5.6629,5.0,1
666752,2026-02-02,5.6628,6.0,1
834898,2026-02-02,5.6535,0.0,0
1060476,2026-02-02,5.6499,0.0,0
619083,2026-02-02,5.6473,7.1,11
671074,2026-02-02,5.6449,4.5,2
671074,2026-02-02,6.147,4.5,2
959704,2026-02-02,5.7614,0.0,0
682825,2026-02-02,6.4924,3.5,26
765736,2026-02-02,6.2068,7.333,3
650842,2026-02-02,6.1802,4.0,1
669337,2026-02-02,5.1681,6.0,15
765135,2026-02-02,6.3182,6.5,2
678931,2026-02-02,6.7344,9.0,4
728791,2026-02-02,5.2867,5.0,41
702869,2026-02-02,4.8713,7.9,8
721625,2026-02-02,5.9403,6.179,773
614696,2026-02-02,5.4122,7.211,1986
758992,2026-02-02,5.9383,7.0,2
1329272,2026-02-02,6.2373,0.0,0
746800,2026-02-02,6.3,5.333,3
508687,2026-02-02,6.2862,4.2,11
620924,2026-02-02,5.4761,4.572,132
581526,2026-02-02,4.9477,6.902,220
749734,2026-02-02,5.9054,6.4,5
748279,2026-02-02,5.4931,0.0,0
724989,2026-02-02,6.5007,4.949,654
714351,2026-02-02,5.7367,5.5,114
765729,2026-02-02,3.7156,5.0,7
931153,2026-02-02,6.7446,3.5,2
700567,2026-02-02,6.4745,1.2,2
661334,2026-02-02,3.7969,6.7,39
660047,2026-02-02,6.2681,5.7,6
1296963,2026-02-02,6.6659,0.0,0
795193,2026-02-02,5.7404,1.5,2
670426,2026-02-02,5.8538,5.408,98
722075,2026-02-02,6.0431,0.0,0
792325,2026-02-02,6.8883,0.0,0
779485,2026-02-02,3.6187,0.0,0
872172,2026-02-02,6.8175,7.0,1
1183174,2026-02-02,3.6456,6.0,1
779572,2026-02-02,3.7079,0.0,0
665894,2026-02-02,5.4629,6.5,36
751097,2026-02-02,5.9883,4.333,3
696893,2026-02-02,5.3456,7.2,12
771119,2026-02-02,5.1937,6.0,1
671397,2026-02-02,5.1514,7.375,8
732927,2026-02-02,5.7984,6.0,5
763233,2026-02-02,6.3212,5.8,8
707610,2026-02-02,4.9659,6.143,14
746547,2026-02-02,6.842,7.344,32
614971,2026-02-02,4.9515,6.278,54
946791,2026-02-02,5.9167,0.0,0
526702,2026-02-02,5.4795,7.996,351
744929,2026-02-02,5.2542,5.6,7
653745,2026-02-02,6.5452,1.0,2
684420,2026-02-02,5.5049,3.739,46
723122,2026-02-02,5.9315,5.0,1
1402124,2026-02-02,3.6469,0.0,0
454433,2026-02-02,5.8683,6.9,213
1078340,2026-02-02,6.6788,6.0,1
680483,2026-02-02,4.9562,0.0,0
741874,2026-02-02,6.6422,4.0,1
1283458,2026-02-02,4.7024,0.0,0
768891,2026-02-02,6.0211,0.0,0
504409,2026-02-02,6.0144,3.8,5
687073,2026-02-02,5.4518,0.0,0
653575,2026-02-02,5.4487,6.123,53
688136,2026-02-02,5.4452,0.0,0
763368,2026-02-02,5.4427,5.227,33
662940,2026-02-02,5.4424,6.5,3
582014,2026-02-02,5.4409,7.398,3567
752637,2026-02-02,5.4305,5.7,3
699115,2026-02-02,5.4304,0.0,0
717675,2026-02-02,5.4284,6.335,127
697741,2026-02-02,5.4259,6.643,42
741146,2026-02-02,5.4251,7.0,1
661037,2026-02-02,5.4249,4.4,8
706727,2026-02-02,5.4182,4.5,13
757809,2026-02-02,5.4156,3.0,1
753445,2026-02-02,5.4149,0.0,0
724109,2026-02-02,5.4116,5.5,12
547017,2026-02-02,5.408,6.102,197
630211,2026-02-02,5.4047,7.724,38
546121,2026-02-02,5.3996,7.228,2802
893098,2026-02-02,5.3989,0.0,0
893098,2026-02-02,5.9763,0.0,0
733906,2026-02-02,5.6906,6.1,17
663459,2026-02-02,5.358,6.919,118
718444,2026-02-02,5.561,5.6,724
743888,2026-02-02,4.6459,3.618,119
774247,2026-02-02,5.8826,6.0,1
721343,2026-02-02,3.8658,5.868,19
741667,2026-02-02,5.412,0.0,0
680338,2026-02-02,6.0653,2.0,2
975027,2026-02-02,5.3153,6.8,8
783839,2026-02-02,5.0778,0.0,0
715658,2026-02-02,6.1257,6.0,111
680986,2026-02-02,5.7248,6.3,3
730060,2026-02-02,6.5271,5.0,2
572123,2026-02-02,4.5018,6.5,13
750630,2026-02-02,6.693,6.0,1
689160,2026-02-02,4.9817,10.0,1
675323,2026-02-02,6.6964,4.4,6
702101,2026-02-02,6.2758,0.0,0
618229,2026-02-02,3.6705,6.2,25
995468,2026-02-02,5.9039,4.5,4
668044,2026-02-02,5.6058,4.0,3
746045,2026-02-02,6.0732,6.802,53
865870,2026-02-02,5.6273,0.0,0
415311,2026-02-02,4.8925,4.908,146
784159,2026-02-02,5.6233,0.0,0
686684,2026-02-02,5.4876,5.8,38
1267219,2026-02-02,4.8218,1.5,2
748126,2026-02-02,5.7573,0.0,0
622469,2026-02-02,6.1261,6.6,66
521007,2026-02-02,5.9025,5.978,313
668366,2026-02-02,5.3844,8.0,1
670266,2026-02-02,5.689,6.078,244
1111040,2026-02-02,5.802,0.0,0
752764,2026-02-02,4.7185,0.0,0
677574,2026-02-02,4.6071,5.9,35
827554,2026-02-02,5.5241,0.0,0
717716,2026-02-02,5.7547,6.0,1
690306,2026-02-02,5.8679,0.0,0
777280,2026-02-02,6.4418,0.0,0
691126,2026-02-02,5.8365,6.3,5
750121,2026-02-02,5.7165,4.7,28
690667,2026-02-02,6.2327,0.0,0
753144,2026-02-02,6.1218,0.0,0
789774,2026-02-02,5.3574,10.0,1
686827,2026-02-02,3.4332,8.0,1
787619,2026-02-02,5.7084,6.3,23
653910,2026-02-02,4.6071,6.1,154
858634,2026-02-02,5.0015,0.0,0
706634,2026-02-02,4.7566,5.5,2
1035779,2026-02-02,5.7469,0.0,0
797175,2026-02-02,5.1493,4.0,1
625552,2026-02-02,5.5751,6.1,8
787487,2026-02-02,5.4562,1.0,2
727348,2026-02-02,5.5207,7.0,1
741861,2026-02-02,5.6145,3.0,2
834699,2026-02-02,5.3142,7.0,1
878259,2026-02-02,6.1551,0.0,0
764141,2026-02-02,5.6559,7.5,2
740883,2026-02-02,3.5088,7.1,4
753740,2026-02-02,3.5452,5.0,1
662167,2026-02-02,6.6175,4.1,7
743478,2026-02-02,5.6721,8.0,1
608386,2026-02-02,3.384,4.0,4
1487433,2026-02-02,5.3179,0.0,0
759870,2026-02-02,5.3486,0.0,0
665166,2026-02-02,4.9304,0.0,0
858180,2026-02-02,5.123,6.0,2
712110,2026-02-02,5.8661,4.389,18
682744,2026-02-02,5.298,6.5,4
1106809,2026-02-02,6.0331,0.0,0
782672,2026-02-02,4.3982,0.0,0
718529,2026-02-02,5.3185,5.2,37
743352,2026-02-02,5.3441,8.0,0
852773,2026-02-02,5.2325,0.0,0
340102,2026-02-02,4.2424,6.083,3633
709169,2026-02-02,5.3741,4.526,19
659551,2026-02-02,6.0975,5.5,27
1057293,2026-02-02,6.1683,0.0,0
738968,2026-02-02,5.3497,6.0,1
660004,2026-02-02,6.1812,5.727,64
521531,2026-02-02,5.5242,5.983,90
711434,2026-02-02,5.4104,4.5,2
750638,2026-02-02,4.9022,10.0,1
781188,2026-02-02,3.5447,4.3,22
653601,2026-02-02,5.6042,5.648,589
663881,2026-02-02,5.3377,6.369,42
701510,2026-02-02,4.2977,5.3,26
599520,2026-02-02,5.2554,5.667,12
353047,2026-02-02,5.9377,7.3,64
752898,2026-02-02,4.9489,7.0,3
728939,2026-02-02,4.4873,5.811,46
649580,2026-02-02,4.8971,2.0,2
746381,2026-02-02,6.0712,0.0,0
667018,2026-02-02,6.5599,7.2,74
749309,2026-02-02,5.8037,0.0,0
750109,2026-02-02,5.1699,4.4,9
579221,2026-02-02,5.7454,6.3,29
642121,2026-02-02,4.6387,7.9,153
739617,2026-02-02,5.7158,0.0,0
741592,2026-02-02,4.8775,4.6,59
539529,2026-02-02,6.3886,6.7,51
707776,2026-02-02,4.0177,0.0,0
752073,2026-02-02,4.6135,7.3,3
667635,2026-02-02,5.4903,7.0,5
757137,2026-02-02,5.2128,3.0,1
661950,2026-02-02,4.117,5.841,198
727515,2026-02-02,6.1032,6.0,1
593517,2026-02-02,5.3227,4.0,4
756363,2026-02-02,5.1583,5.5,2
594089,2026-02-02,5.1975,5.941,17
592834,2026-02-02,5.2617,6.9,1343
665488,2026-02-02,5.9947,5.727,247
743849,2026-02-02,5.893,5.0,3
943898,2026-02-02,4.5599,0.0,0
658462,2026-02-02,6.3574,5.7,13
791862,2026-02-02,3.3626,7.0,1
1390083,2026-02-02,4.7677,0.0,0
726239,2026-02-02,5.5007,6.13,69
653727,2026-02-02,6.135,5.219,16
643791,2026-02-02,5.0089,4.8,23
759893,2026-02-02,5.0083,6.0,5
728796,2026-02-02,5.0057,5.659,88
