id,snapshot_date,popularity,vote_average,vote_count
848706,2026-02-20,0.1225,6.0,1
945357,2026-02-20,0.1333,6.8,4
653931,2026-02-20,0.1269,3.0,1
1115383,2026-02-20,0.0505,7.0,1
817959,2026-02-20,0.1985,5.957,47
896964,2026-02-20,0.1774,6.0,2
785930,2026-02-20,1.5408,6.7,3
920081,2026-02-20,1.2027,6.3,470
687590,2026-02-20,0.2105,10.0,1
353170,2026-02-20,0.2613,10.0,1
829668,2026-02-20,0.1202,7.0,1
871441,2026-02-20,0.0705,0.0,0
866113,2026-02-20,0.0338,0.0,0
795514,2026-02-20,3.5414,7.511,1274
860732,2026-02-20,0.0695,2.0,1
848669,2026-02-20,0.094,0.0,0
822365,2026-02-20,0.3128,4.3,3
603661,2026-02-20,2.884,7.3,1166
615658,2026-02-20,1.9329,5.857,1141
873375,2026-02-20,0.0678,6.0,1
926737,2026-02-20,0.0445,8.0,2
757584,2026-02-20,0.2501,5.0,1
874539,2026-02-20,0.2854,0.0,0
849108,2026-02-20,0.0519,0.0,0
776541,2026-02-20,0.785,6.981,81
922607,2026-02-20,0.177,5.1,21
1406786,2026-02-20,0.0286,0.0,0
862435,2026-02-20,0.3465,6.75,12
893304,2026-02-20,0.167,6.0,13
501929,2026-02-20,6.4253,7.9,3243
799096,2026-02-20,0.1619,7.5,3
797641,2026-02-20,0.213,0.0,0
779178,2026-02-20,1.4955,0.0,0
738748,2026-02-20,0.3133,1.3,3
791303,2026-02-20,0.2143,4.1,4
757660,2026-02-20,0.2606,4.458,12
1156883,2026-02-20,0.1186,0.0,0
778550,2026-02-20,0.1047,3.0,1
631843,2026-02-20,8.1525,6.323,4781
895311,2026-02-20,0.6576,5.9,7
557230,2026-02-20,0.1972,7.0,5
809215,2026-02-20,0.4758,4.5,7
852401,2026-02-20,0.9937,6.5,27
771166,2026-02-20,0.0412,5.0,2
1094345,2026-02-20,0.0851,0.0,0
903737,2026-02-20,0.1525,0.0,0
891013,2026-02-20,0.0957,0.0,0
891787,2026-02-20,0.0377,0.0,0
906462,2026-02-20,0.2147,3.4,5
656940,2026-02-20,1.3437,6.139,115
856856,2026-02-20,0.1188,4.0,1
876006,2026-02-20,0.6033,5.5,2
1483087,2026-02-20,0.1257,0.0,0
813774,2026-02-20,0.084,0.0,0
869328,2026-02-20,0.2374,0.0,0
1135898,2026-02-20,0.1526,0.0,0
715874,2026-02-20,0.3403,5.8,111
696871,2026-02-20,0.3151,5.0,7
1287489,2026-02-20,0.0905,0.0,0
850489,2026-02-20,0.5043,7.063,24
760875,2026-02-20,0.9057,4.586,128
635731,2026-02-20,5.6559,6.633,1662
811894,2026-02-20,0.6625,3.2,5
828750,2026-02-20,0.1037,0.0,0
412572,2026-02-20,0.1771,8.0,3
543914,2026-02-20,0.2668,5.571,7
838804,2026-02-20,1.846,6.3,3
791494,2026-02-20,0.0717,4.0,1
824853,2026-02-20,0.568,7.0,9
1447183,2026-02-20,0.1149,0.0,0
862376,2026-02-20,0.1661,2.0,1
793520,2026-02-20,0.1665,8.5,2
1321965,2026-02-20,0.1392,0.0,0
822965,2026-02-20,0.1496,6.0,2
805102,2026-02-20,0.1521,5.0,10
794602,2026-02-20,0.8689,6.937,63
743921,2026-02-20,0.4592,5.9,17
648412,2026-02-20,3.0648,4.8,9
1199900,2026-02-20,0.1263,0.0,0
846779,2026-02-20,0.2484,6.5,43
665257,2026-02-20,0.076,8.0,1
841764,2026-02-20,0.3432,5.91,39
757683,2026-02-20,0.6025,5.5,2
809049,2026-02-20,0.1449,7.1,4
1065241,2026-02-20,0.1282,0.0,0
844460,2026-02-20,0.1265,3.5,4
853900,2026-02-20,0.0789,6.5,2
1276463,2026-02-20,0.1445,0.0,0
760000,2026-02-20,0.0547,0.0,0
658032,2026-02-20,0.1836,9.0,1
853336,2026-02-20,0.0727,2.0,1
767246,2026-02-20,0.7268,2.0,5
850229,2026-02-20,0.1655,0.0,0
655082,2026-02-20,0.9251,6.246,714
785345,2026-02-20,0.2071,5.8,15
1049482,2026-02-20,0.08,0.0,0
826678,2026-02-20,2.0571,0.0,0
797815,2026-02-20,0.4794,6.076,132
612925,2026-02-20,0.1511,3.75,4
936429,2026-02-20,0.0927,0.0,0
1303637,2026-02-20,0.2734,0.0,0
550524,2026-02-20,0.8186,6.526,174
940993,2026-02-20,0.0646,6.0,1
655181,2026-02-20,0.3499,5.8,28
864925,2026-02-20,0.1814,0.0,0
754067,2026-02-20,0.9742,7.114,516
1250914,2026-02-20,0.1077,7.0,1
687577,2026-02-20,0.1162,6.9,14
886849,2026-02-20,0.53,7.133,15
826743,2026-02-20,0.0071,0.0,0
532204,2026-02-20,0.3816,6.7,36
876645,2026-02-20,0.2143,6.7,3
784376,2026-02-20,0.2683,7.213,54
1038516,2026-02-20,0.0621,7.0,1
891143,2026-02-20,0.1187,8.0,1
900808,2026-02-20,0.7991,6.5,2
1199543,2026-02-20,0.0214,0.0,0
871010,2026-02-20,0.1468,5.0,4
980598,2026-02-20,0.1874,0.0,0
665769,2026-02-20,0.4671,6.071,14
713377,2026-02-20,0.3347,6.6,35
852460,2026-02-20,0.1574,5.0,7
1120741,2026-02-20,0.1892,0.0,0
822254,2026-02-20,0.123,7.4,4
810221,2026-02-20,0.1302,0.0,0
875104,2026-02-20,3.0912,6.814,175
797039,2026-02-20,0.1796,3.75,8
923733,2026-02-20,0.1029,0.0,0
862387,2026-02-20,0.0998,0.0,0
1208824,2026-02-20,0.0784,0.0,0
837542,2026-02-20,0.1357,1.7,6
885792,2026-02-20,2.4959,5.0,2
900501,2026-02-20,0.6688,0.0,0
606813,2026-02-20,0.4735,6.167,12
791568,2026-02-20,4.6894,4.942,173
814662,2026-02-20,1.8673,7.1,8
919790,2026-02-20,0.1551,4.5,2
794151,2026-02-20,0.4152,8.0,1
1177658,2026-02-20,0.1004,0.0,0
793097,2026-02-20,0.1227,0.0,0
726507,2026-02-20,0.2923,3.7,6
768331,2026-02-20,0.3384,7.1,274
661591,2026-02-20,0.4917,5.6,56
860262,2026-02-20,0.5231,6.633,30
751148,2026-02-20,0.1919,6.0,3
791781,2026-02-20,0.1679,0.0,0
943542,2026-02-20,2.0407,3.5,2
887021,2026-02-20,0.2201,8.2,2
897516,2026-02-20,0.5864,3.0,1
873461,2026-02-20,0.1573,0.0,0
812669,2026-02-20,0.182,0.0,0
629028,2026-02-20,1.6663,7.503,189
768232,2026-02-20,0.8301,6.656,32
718949,2026-02-20,1.7885,5.253,85
821223,2026-02-20,0.0873,0.0,0
667705,2026-02-20,0.7256,7.4,5
805689,2026-02-20,0.0389,0.0,0
661595,2026-02-20,1.0279,6.1,217
877600,2026-02-20,0.2382,1.5,2
899196,2026-02-20,0.1325,5.0,1
853376,2026-02-20,2.497,2.5,2
854723,2026-02-20,3.0756,4.9,15
782101,2026-02-20,0.2531,0.0,0
870095,2026-02-20,0.0143,0.0,0
877436,2026-02-20,0.1872,6.0,2
800457,2026-02-20,0.0594,8.0,1
802194,2026-02-20,0.4231,6.9,23
878023,2026-02-20,1.7998,3.5,5
681947,2026-02-20,0.5596,6.2,24
1019997,2026-02-20,0.0898,4.0,1
880792,2026-02-20,0.0387,0.0,0
873697,2026-02-20,0.3383,2.0,1
865355,2026-02-20,2.5329,8.875,4
793718,2026-02-20,0.1166,5.8,2
1084541,2026-02-20,0.0143,0.0,0
575902,2026-02-20,0.1596,4.0,3
884509,2026-02-20,0.0915,0.0,0
830471,2026-02-20,0.2334,7.3,23
788338,2026-02-20,0.0991,0.0,0
844530,2026-02-20,0.2563,6.757,37
833468,2026-02-20,0.1066,3.3,3
586813,2026-02-20,0.3632,5.3,19
828254,2026-02-20,0.1167,10.0,1
655738,2026-02-20,0.2038,6.8,44
667757,2026-02-20,2.0218,5.824,34
1205407,2026-02-20,0.1067,0.0,0
640917,2026-02-20,0.3602,5.679,28
895495,2026-02-20,0.1649,8.5,2
890486,2026-02-20,0.7437,5.375,4
946930,2026-02-20,0.1406,0.0,0
770449,2026-02-20,0.7141,5.0,3
828985,2026-02-20,0.0597,0.0,0
866462,2026-02-20,0.7527,5.791,141
832645,2026-02-20,0.0453,0.0,0
827790,2026-02-20,0.1147,4.0,3
1028826,2026-02-20,0.0872,4.0,2
845875,2026-02-20,0.9243,7.656,211
869455,2026-02-20,0.1033,0.0,0
773543,2026-02-20,3.0155,5.724,85
726894,2026-02-20,1.2368,6.706,17
857429,2026-02-20,0.0671,0.0,0
638597,2026-02-20,2.1813,6.686,1276
669362,2026-02-20,0.4057,6.2,6
617502,2026-02-20,6.4826,6.5,1358
1499430,2026-02-20,0.1597,0.0,0
800770,2026-02-20,0.199,0.0,0
863851,2026-02-20,0.3648,6.8,66
836066,2026-02-20,0.2265,6.7,14
614621,2026-02-20,0.2572,3.0,2
651915,2026-02-20,0.2285,6.6,34
653715,2026-02-20,0.519,6.4,23
807286,2026-02-20,0.0239,0.0,0
789603,2026-02-20,0.0071,0.0,0
1197333,2026-02-20,0.0,0.0,0
821543,2026-02-20,0.2666,7.0,1
874789,2026-02-20,0.0802,0.0,0
816679,2026-02-20,0.5188,4.9,13
812455,2026-02-20,0.2172,6.3,3
787310,2026-02-20,1.1917,5.302,183
761876,2026-02-20,0.1323,6.0,1
676643,2026-02-20,0.5232,4.8,3
919180,2026-02-20,0.0286,0.0,0
740076,2026-02-20,0.3378,5.722,27
818192,2026-02-20,1.0697,5.727,88
876813,2026-02-20,0.0777,0.0,0
819471,2026-02-20,0.1436,0.0,0
839436,2026-02-20,0.4986,5.7,50
798173,2026-02-20,0.1674,10.0,1
749257,2026-02-20,1.4482,8.0,1
582465,2026-02-20,0.1051,7.5,2
1492129,2026-02-20,0.0596,7.0,2
826712,2026-02-20,0.1674,6.5,3
594691,2026-02-20,2.7506,5.342,165
921724,2026-02-20,0.1179,0.0,0
516329,2026-02-20,4.0683,6.2,1206
944496,2026-02-20,2.0244,3.0,5
892113,2026-02-20,0.5706,4.8,81
886581,2026-02-20,0.0958,4.0,1
713711,2026-02-20,0.6408,5.292,77
743048,2026-02-20,3.783,6.2,20
1028491,2026-02-20,0.0843,0.0,0
795410,2026-02-20,0.3981,5.1,14
769162,2026-02-20,0.1243,6.8,7
608499,2026-02-20,0.7201,5.8,18
729890,2026-02-20,0.2916,3.8,11
597208,2026-02-20,4.7038,6.96,3276
795813,2026-02-20,1.6911,6.753,356
755223,2026-02-20,0.0286,0.0,0
584147,2026-02-20,0.1255,2.75,8
828343,2026-02-20,0.0858,0.0,0
802463,2026-02-20,0.2259,7.0,1
934430,2026-02-20,0.3075,0.0,0
856430,2026-02-20,0.2572,0.0,0
776565,2026-02-20,0.2778,5.465,43
1044482,2026-02-20,0.0143,0.0,0
1189658,2026-02-20,1.4995,0.0,0
639074,2026-02-20,0.1993,5.8,4
526811,2026-02-20,3.5758,5.601,109
921100,2026-02-20,0.3216,10.0,1
874219,2026-02-20,0.245,4.6,13
778993,2026-02-20,0.3125,5.6,15
736618,2026-02-20,0.1146,6.1,7
1283434,2026-02-20,0.0239,8.0,1
794719,2026-02-20,0.8443,7.139,18
794475,2026-02-20,0.1592,0.0,0
660599,2026-02-20,0.1505,5.541,37
811286,2026-02-20,0.2581,5.4,14
846791,2026-02-20,0.227,6.0,4
871406,2026-02-20,0.0831,7.0,1
611698,2026-02-20,3.6567,7.066,354
844530,2026-02-20,0.2563,6.757,37
833175,2026-02-20,0.0714,0.0,0
616827,2026-02-20,0.7656,5.533,30
609181,2026-02-20,0.5581,5.8,17
1175565,2026-02-20,0.1735,8.333,3
835551,2026-02-20,0.657,5.524,103
830524,2026-02-20,2.9004,5.167,6
788672,2026-02-20,0.343,6.9,83
920872,2026-02-20,0.119,10.0,1
843269,2026-02-20,4.7002,6.567,15
776732,2026-02-20,0.1595,6.6,7
935716,2026-02-20,2.0372,6.2,4
870261,2026-02-20,0.1507,0.0,0
874594,2026-02-20,0.0713,0.0,0
882995,2026-02-20,0.5325,6.2,18
790325,2026-02-20,0.6312,4.5,2
842228,2026-02-20,0.0898,0.0,0
770939,2026-02-20,0.2801,6.0,4
781801,2026-02-20,0.2357,7.2,9
539565,2026-02-20,1.7835,6.186,264
885665,2026-02-20,1.8136,0.0,0
922177,2026-02-20,0.0431,0.0,0
795859,2026-02-20,3.239,7.1,55
814426,2026-02-20,0.2069,2.0,6
878693,2026-02-20,0.2887,0.0,0
903026,2026-02-20,0.171,8.0,1
283566,2026-02-20,4.9222,8.195,914
860810,2026-02-20,0.1466,4.969,16
542178,2026-02-20,5.9353,7.01,2906
960616,2026-02-20,0.1864,5.2,5
826705,2026-02-20,0.0297,6.0,1
852565,2026-02-20,0.2468,4.5,8
879690,2026-02-20,0.098,8.0,1
578701,2026-02-20,5.4378,6.613,1790
865140,2026-02-20,0.5019,7.0,109
848278,2026-02-20,0.7733,5.0,221
755135,2026-02-20,0.2468,4.69,29
841599,2026-02-20,0.7664,3.4,7
798161,2026-02-20,0.3379,0.0,0
739542,2026-02-20,1.4639,5.8,256
875703,2026-02-20,0.0538,0.0,0
591126,2026-02-20,0.2911,5.2,5
786559,2026-02-20,0.3924,6.5,3
782032,2026-02-20,0.0932,3.0,2
889567,2026-02-20,0.4428,1.5,2
790894,2026-02-20,0.4141,4.4,28
949665,2026-02-20,2.2061,0.0,0
982656,2026-02-20,0.4033,8.5,2
649928,2026-02-20,0.9783,7.031,211
595327,2026-02-20,0.3506,5.1,8
1111301,2026-02-20,0.0264,0.0,0
813264,2026-02-20,0.1365,0.0,0
1197395,2026-02-20,0.0322,0.0,0
849089,2026-02-20,0.068,5.0,1
856488,2026-02-20,1.0909,0.0,0
866129,2026-02-20,0.5068,6.257,37
895089,2026-02-20,0.3033,5.529,17
892120,2026-02-20,4.7174,3.615,13
834770,2026-02-20,1.6316,0.0,0
870942,2026-02-20,0.0478,0.0,0
881706,2026-02-20,0.1269,0.0,0
754325,2026-02-20,0.2001,4.563,16
602223,2026-02-20,4.8889,6.9,2632
726429,2026-02-20,3.3908,6.321,265
1042850,2026-02-20,0.0407,0.0,0
823425,2026-02-20,0.9594,6.407,81
694938,2026-02-20,0.6269,4.8,25
858877,2026-02-20,0.6217,5.0,2
1179515,2026-02-20,0.0985,0.0,0
891018,2026-02-20,0.0407,0.0,0
822509,2026-02-20,0.466,6.667,6
558534,2026-02-20,0.1249,4.0,2
797457,2026-02-20,3.9072,6.955,199
724474,2026-02-20,0.1404,0.0,0
1181490,2026-02-20,0.3953,5.7,3
824302,2026-02-20,0.0883,6.5,4
897441,2026-02-20,0.0281,0.0,0
839246,2026-02-20,0.1487,0.0,0
1259527,2026-02-20,0.0926,0.0,0
807049,2026-02-20,0.0807,0.0,0
660005,2026-02-20,0.4269,4.813,16
854188,2026-02-20,0.5447,6.4,125
844251,2026-02-20,2.8975,7.0,4
842605,2026-02-20,0.0592,0.0,0
1407832,2026-02-20,0.1393,0.0,0
1217088,2026-02-20,1.2581,6.0,1
503736,2026-02-20,7.0016,6.218,4318
891145,2026-02-20,0.0214,0.0,0
938166,2026-02-20,0.1972,4.8,5
871500,2026-02-20,0.0709,5.5,2
595743,2026-02-20,2.753,5.8,577
920745,2026-02-20,0.1047,0.0,0
811634,2026-02-20,2.2579,7.222,338
849277,2026-02-20,0.3618,6.6,22
814853,2026-02-20,0.593,6.469,48
735716,2026-02-20,0.2781,4.032,111
913831,2026-02-20,0.0629,0.0,0
877975,2026-02-20,0.3407,4.1,8
868774,2026-02-20,0.1233,0.0,0
872417,2026-02-20,0.2346,7.0,1
966861,2026-02-20,0.0387,0.0,0
796581,2026-02-20,0.0952,1.0,3
831224,2026-02-20,0.5143,5.5,16
795912,2026-02-20,0.1075,7.8,2
897842,2026-02-20,0.3165,0.0,0
802504,2026-02-20,0.4209,6.309,209
901390,2026-02-20,0.0998,0.0,0
918461,2026-02-20,0.279,0.0,0
809768,2026-02-20,0.0801,0.0,0
859236,2026-02-20,0.3116,3.0,2
674723,2026-02-20,0.1804,0.0,0
1131725,2026-02-20,0.0286,0.0,0
619297,2026-02-20,5.2574,6.605,1268
843900,2026-02-20,0.1726,7.5,4
870630,2026-02-20,2.0409,3.6,5
883230,2026-02-20,0.0071,0.0,0
843026,2026-02-20,0.1329,0.0,0
899699,2026-02-20,0.0434,0.0,0
1235768,2026-02-20,0.0761,0.0,0
761534,2026-02-20,1.5531,5.8,19
932409,2026-02-20,1.624,4.0,1
678458,2026-02-20,1.4487,7.2,82
950145,2026-02-20,0.2831,0.0,0
1002899,2026-02-20,0.1023,0.0,0
868812,2026-02-20,0.1741,6.7,3
838154,2026-02-20,0.6312,6.71,143
800993,2026-02-20,0.3148,6.65,10
804219,2026-02-20,1.6116,3.0,1
738057,2026-02-20,0.3574,5.115,13
1035886,2026-02-20,0.052,0.0,0
861252,2026-02-20,0.491,6.7,20
888467,2026-02-20,0.4585,6.3,9
841956,2026-02-20,0.2012,0.0,0
589713,2026-02-20,0.786,6.6,12
825647,2026-02-20,0.6042,6.6,56
863478,2026-02-20,0.0909,7.2,5
798404,2026-02-20,0.0281,0.0,0
1284001,2026-02-20,0.4913,6.0,1
889376,2026-02-20,1.5931,5.5,2
755016,2026-02-20,0.0818,6.7,3
781777,2026-02-20,0.2616,6.9,19
1506935,2026-02-20,0.0382,0.0,0
1397094,2026-02-20,0.0818,0.0,0
788335,2026-02-20,0.4898,6.7,9
786300,2026-02-20,3.0426,5.782,117
792101,2026-02-20,0.2581,5.8,25
887151,2026-02-20,0.2419,5.0,2
1025797,2026-02-20,0.0614,7.0,1
1413889,2026-02-20,2.125,0.0,0
930221,2026-02-20,0.1924,0.0,0
763149,2026-02-20,1.0683,6.176,654
660335,2026-02-20,3.9024,6.156,189
897086,2026-02-20,0.262,10.0,1
808183,2026-02-20,0.0801,0.0,0
854246,2026-02-20,0.1986,5.0,3
1073345,2026-02-20,0.0883,10.0,1
873590,2026-02-20,0.1164,0.0,0
1405222,2026-02-20,0.1334,0.0,0
1055244,2026-02-20,0.0193,5.0,1
745881,2026-02-20,3.9138,6.994,723
880667,2026-02-20,0.27,0.0,0
1500950,2026-02-20,1.1056,0.0,0
783231,2026-02-20,0.2238,6.3,3
880839,2026-02-20,0.1368,0.0,0
638965,2026-02-20,2.6643,6.303,598
896624,2026-02-20,0.0973,1.0,2
872298,2026-02-20,0.0552,0.0,0
773147,2026-02-20,0.6427,5.8,140
876249,2026-02-20,2.6562,2.0,1
887031,2026-02-20,0.0461,0.0,0
811554,2026-02-20,0.2396,7.3,18
1433359,2026-02-20,0.0914,0.0,0
1016688,2026-02-20,0.4316,0.0,0
796499,2026-02-20,5.061,6.809,2224
674946,2026-02-20,0.0971,0.0,0
379686,2026-02-20,4.2532,6.653,4171
869546,2026-02-20,0.8888,0.0,0
960522,2026-02-20,0.4688,7.0,1
1527588,2026-02-20,0.0168,0.0,0
881902,2026-02-20,0.1103,0.0,0
1078841,2026-02-20,0.2806,9.0,1
1045070,2026-02-20,0.0618,0.0,0
831480,2026-02-20,0.1493,6.0,7
987483,2026-02-20,0.6774,5.5,2
803692,2026-02-20,0.2587,0.0,0
747987,2026-02-20,0.3246,5.8,11
820783,2026-02-20,0.3822,9.0,2
749550,2026-02-20,0.2304,5.7,6
921399,2026-02-20,0.1126,5.0,1
846198,2026-02-20,0.1967,5.6,9
856680,2026-02-20,0.5159,2.0,1
862565,2026-02-20,0.4832,2.9,12
803198,2026-02-20,0.2378,5.0,1
788156,2026-02-20,0.0841,0.0,0
523428,2026-02-20,0.0765,4.0,3
792678,2026-02-20,4.2246,5.3,137
804044,2026-02-20,0.1795,3.3,3
587996,2026-02-20,3.9311,6.346,956
864752,2026-02-20,0.15,4.75,4
833728,2026-02-20,0.2363,4.8,5
996674,2026-02-20,0.079,0.0,0
833404,2026-02-20,0.4204,6.0,103
1047936,2026-02-20,0.0453,0.0,0
602112,2026-02-20,0.1865,6.0,5
865439,2026-02-20,0.1551,4.028,18
891118,2026-02-20,0.3788,5.0,2
869754,2026-02-20,2.6948,2.0,1
836563,2026-02-20,0.553,5.8,28
832389,2026-02-20,0.1319,0.0,0
886427,2026-02-20,0.1351,1.0,2
1074978,2026-02-20,0.2566,0.0,0
770676,2026-02-20,1.2408,8.0,2
822821,2026-02-20,0.0641,0.0,0
766358,2026-02-20,0.3836,4.931,36
871812,2026-02-20,0.2646,4.435,23
875387,2026-02-20,0.0218,0.0,0
895207,2026-02-20,0.0547,0.0,0
855912,2026-02-20,0.0363,1.0,1
1061852,2026-02-20,0.237,0.0,0
787864,2026-02-20,0.8117,7.5,25
756594,2026-02-20,0.1514,4.6,26
873909,2026-02-20,0.2088,6.0,1
918473,2026-02-20,1.9569,4.0,3
663558,2026-02-20,3.7969,8.061,504
807259,2026-02-20,0.0658,0.0,0
882128,2026-02-20,0.0718,0.0,0
840239,2026-02-20,0.363,4.0,2
762568,2026-02-20,0.293,5.5,5
522931,2026-02-20,4.0995,6.656,2508
667957,2026-02-20,0.1411,3.8,5
824647,2026-02-20,0.1466,1.5,2
866038,2026-02-20,1.0788,6.3,176
798718,2026-02-20,0.1271,0.0,0
786627,2026-02-20,3.5952,5.419,43
919585,2026-02-20,0.1239,0.0,0
905022,2026-02-20,1.7735,6.0,1
999038,2026-02-20,0.0286,0.0,0
744275,2026-02-20,4.4888,7.013,2700
890542,2026-02-20,0.2101,7.1,8
598331,2026-02-20,6.7394,6.796,538
849301,2026-02-20,0.153,0.0,0
717917,2026-02-20,0.4963,7.5,1
807436,2026-02-20,0.2722,3.0,1
1166245,2026-02-20,0.4642,10.0,1
877856,2026-02-20,0.0409,2.0,1
843338,2026-02-20,0.6492,6.274,84
885783,2026-02-20,0.1944,1.8,5
879170,2026-02-20,0.145,4.7,10
927163,2026-02-20,0.0504,0.0,0
1321478,2026-02-20,0.1643,6.5,2
724677,2026-02-20,0.2703,9.2,5
920848,2026-02-20,0.1803,2.0,1
630004,2026-02-20,5.3445,6.808,1044
1308894,2026-02-20,0.0478,0.0,0
898915,2026-02-20,0.0618,0.0,0
629475,2026-02-20,0.1555,6.0,1
655451,2026-02-20,0.152,7.0,1
814891,2026-02-20,2.4327,2.0,4
796816,2026-02-20,0.1363,5.2,4
863070,2026-02-20,0.2069,5.8,9
680319,2026-02-20,0.5335,5.9,41
833525,2026-02-20,0.3443,0.0,0
906258,2026-02-20,0.0503,0.0,0
869536,2026-02-20,0.5472,7.0,3
830582,2026-02-20,0.422,0.0,0
767841,2026-02-20,0.4179,4.5,12
1016277,2026-02-20,0.2714,0.0,0
942691,2026-02-20,0.1402,0.0,0
1382077,2026-02-20,0.1744,0.0,0
644575,2026-02-20,3.0155,6.813,8
788508,2026-02-20,0.2458,0.0,0
990344,2026-02-20,0.3826,6.7,3
746739,2026-02-20,0.2096,1.333,3
802803,2026-02-20,0.2058,5.8,10
783955,2026-02-20,0.1167,5.0,1
845885,2026-02-20,4.8178,4.4,14
1390435,2026-02-20,0.2492,10.0,1
896421,2026-02-20,0.3271,7.0,1
990178,2026-02-20,0.2058,3.0,1
1062019,2026-02-20,0.0239,0.0,0
554230,2026-02-20,2.7357,6.461,1079
804336,2026-02-20,0.0631,0.0,0
693730,2026-02-20,0.8176,5.667,30
849393,2026-02-20,0.2642,4.0,1
942623,2026-02-20,2.1238,8.0,2
618911,2026-02-20,0.8884,6.484,62
1092876,2026-02-20,0.0873,3.333,3
892105,2026-02-20,0.0143,0.0,0
660719,2026-02-20,0.2485,5.0,33
900822,2026-02-20,1.0863,0.0,0
855901,2026-02-20,0.3306,7.0,1
1435727,2026-02-20,0.4365,0.0,0
852005,2026-02-20,0.6705,4.87,23
871432,2026-02-20,2.0427,0.0,0
869600,2026-02-20,0.06,6.3,3
846696,2026-02-20,0.1312,0.0,0
854199,2026-02-20,0.3855,5.457,23
876827,2026-02-20,2.5518,7.0,1
698429,2026-02-20,0.4923,5.9,15
874956,2026-02-20,0.0143,9.0,1
786553,2026-02-20,0.2819,8.5,2
728882,2026-02-20,1.2647,7.513,38
1050042,2026-02-20,0.4424,1.0,1
809709,2026-02-20,0.0214,0.0,0
1155813,2026-02-20,3.9179,7.0,1
1044688,2026-02-20,0.0327,0.0,0
830938,2026-02-20,1.986,6.6,24
967172,2026-02-20,0.0519,0.0,0
879759,2026-02-20,0.047,0.0,0
841589,2026-02-20,1.0352,0.0,0
795081,2026-02-20,0.1617,0.0,0
990603,2026-02-20,0.4314,0.0,0
800247,2026-02-20,4.2724,1.0,2
801583,2026-02-20,0.3709,4.1,17
1151043,2026-02-20,0.1924,0.0,0
616651,2026-02-20,3.3439,6.64,1377
602302,2026-02-20,1.646,6.96,100
876355,2026-02-20,3.8149,0.0,0
959624,2026-02-20,3.8401,0.0,0
882212,2026-02-20,1.6768,2.0,1
965104,2026-02-20,0.1193,10.0,1
890971,2026-02-20,0.1328,5.6,6
919330,2026-02-20,0.4162,3.3,5
807596,2026-02-20,0.1675,0.0,0
1444944,2026-02-20,0.2493,0.0,0
873224,2026-02-20,0.304,7.5,3
845571,2026-02-20,1.6054,2.0,1
191231,2026-02-20,4.0376,1.0,1
742391,2026-02-20,0.2955,6.1,179
782442,2026-02-20,2.1183,9.0,1
804217,2026-02-20,0.087,5.0,1
773621,2026-02-20,1.4724,7.056,18
836576,2026-02-20,0.0168,0.0,0
987697,2026-02-20,2.6627,0.0,0
1205999,2026-02-20,0.1553,10.0,1
601256,2026-02-20,0.2145,5.0,1
826588,2026-02-20,0.07,0.0,0
809690,2026-02-20,0.4987,7.5,4
674451,2026-02-20,0.1729,8.25,12
943019,2026-02-20,0.0693,5.0,1
869123,2026-02-20,0.0071,0.0,0
895762,2026-02-20,1.2858,8.0,1
803309,2026-02-20,0.1623,7.5,2
722799,2026-02-20,0.4945,5.125,12
936071,2026-02-20,1.5509,0.0,0
829017,2026-02-20,1.0008,0.0,0
559907,2026-02-20,4.1682,6.612,2131
855271,2026-02-20,0.1078,6.0,1
784126,2026-02-20,0.2228,5.7,5
865553,2026-02-20,1.9799,5.3,12
783958,2026-02-20,0.1685,0.0,0
665768,2026-02-20,2.5481,0.0,0
880673,2026-02-20,0.165,0.0,0
913927,2026-02-20,0.2505,5.0,1
904138,2026-02-20,0.0239,7.0,1
938094,2026-02-20,0.9757,0.0,0
1112981,2026-02-20,0.1411,6.0,4
860352,2026-02-20,4.0773,10.0,1
959252,2026-02-20,0.1341,0.0,0
930842,2026-02-20,0.134,6.0,3
910762,2026-02-20,0.716,6.538,26
805153,2026-02-20,0.2138,8.0,1
977183,2026-02-20,0.13,0.0,0
981754,2026-02-20,0.0143,0.0,0
806841,2026-02-20,0.0806,6.0,2
913257,2026-02-20,0.0528,6.0,2
814088,2026-02-20,0.1596,0.0,0
832164,2026-02-20,0.244,0.0,0
796039,2026-02-20,0.6936,6.643,7
884813,2026-02-20,0.0338,0.0,0
898362,2026-02-20,0.2737,0.0,0
851985,2026-02-20,0.1518,0.0,0
877718,2026-02-20,0.0168,8.0,1
1036139,2026-02-20,0.0404,0.0,0
1009251,2026-02-20,2.0814,0.0,0
528360,2026-02-20,0.4629,4.9,9
924770,2026-02-20,0.101,0.0,0
846284,2026-02-20,0.1657,3.364,11
768147,2026-02-20,1.0348,7.2,69
808039,2026-02-20,1.6898,10.0,1
753637,2026-02-20,0.4066,0.0,0
851703,2026-02-20,0.0239,0.0,0
822264,2026-02-20,0.892,5.8,3
672322,2026-02-20,3.714,7.655,525
653594,2026-02-20,0.5767,7.063,64
718032,2026-02-20,4.7201,6.954,2559
840543,2026-02-20,0.1092,1.773,11
974827,2026-02-20,0.0143,0.0,0
854587,2026-02-20,0.42,7.0,14
793158,2026-02-20,0.401,5.7,33
786466,2026-02-20,0.199,10.0,1
805677,2026-02-20,1.3255,0.0,0
477044,2026-02-20,0.9829,6.3,237
