id,snapshot_date,popularity,vote_average,vote_count
508442,2026-02-21,11.0426,8.097,11192
623305,2026-02-21,1.4951,6.114,22
522627,2026-02-21,7.0356,7.668,6418
1306589,2026-02-21,0.2028,0.0,0
689130,2026-02-21,0.1592,10.0,1
755401,2026-02-21,0.5891,6.3,15
1306798,2026-02-21,0.1544,0.0,0
669930,2026-02-21,0.1632,0.0,0
707214,2026-02-21,0.259,4.98,49
577922,2026-02-21,10.2789,7.175,10855
514287,2026-02-21,0.278,3.3,11
807979,2026-02-21,3.4972,5.2,5
38700,2026-02-21,8.1078,7.122,8628
737699,2026-02-21,0.0495,0.0,0
824120,2026-02-21,0.3556,4.0,2
429422,2026-02-21,3.8284,5.02,424
596161,2026-02-21,1.7916,6.815,746
594084,2026-02-21,0.762,5.382,68
807979,2026-02-21,3.4972,5.2,5
635302,2026-02-21,9.7546,8.204,4397
1154796,2026-02-21,0.2747,0.0,0
373858,2026-02-21,0.1909,4.8,14
568994,2026-02-21,0.7676,6.9,77
637969,2026-02-21,2.6027,5.226,82
712749,2026-02-21,0.2265,6.786,14
662320,2026-02-21,0.3247,6.0,9
401313,2026-02-21,0.672,5.125,32
628743,2026-02-21,0.1993,5.7,9
497582,2026-02-21,8.6598,7.235,6442
787009,2026-02-21,0.7588,5.5,100
507540,2026-02-21,0.4033,5.4,24
716466,2026-02-21,0.1527,0.0,0
781103,2026-02-21,0.1814,4.0,3
854482,2026-02-21,0.0857,0.0,0
606976,2026-02-21,0.1368,0.0,0
797556,2026-02-21,0.6391,10.0,1
554761,2026-02-21,0.7319,6.449,204
793354,2026-02-21,0.1342,10.0,1
566872,2026-02-21,1.2949,5.668,188
770893,2026-02-21,0.265,7.0,3
686158,2026-02-21,0.5616,5.8,11
716799,2026-02-21,0.4699,5.2,5
662286,2026-02-21,0.1746,6.5,20
675380,2026-02-21,0.0641,6.0,1
605133,2026-02-21,0.5288,5.707,241
680747,2026-02-21,0.1387,4.3,3
691449,2026-02-21,0.1575,6.0,3
698800,2026-02-21,0.2574,5.4,5
526120,2026-02-21,0.4305,5.127,63
676490,2026-02-21,0.1056,6.7,3
805342,2026-02-21,0.2413,0.0,0
755314,2026-02-21,0.0505,0.0,0
524840,2026-02-21,1.0247,4.641,92
733032,2026-02-21,0.7761,7.0,64
990655,2026-02-21,0.1046,0.0,0
623666,2026-02-21,1.6009,6.281,73
441130,2026-02-21,4.8065,8.194,1342
687649,2026-02-21,0.1977,10.0,1
699046,2026-02-21,0.4293,5.407,27
710717,2026-02-21,0.9069,6.5,69
733339,2026-02-21,0.1109,9.0,1
1047629,2026-02-21,0.1983,0.0,0
675253,2026-02-21,0.3748,5.9,69
852418,2026-02-21,0.4592,10.0,1
737900,2026-02-21,0.0719,3.0,3
767374,2026-02-21,0.2237,3.0,1
688258,2026-02-21,1.0213,6.19,272
714202,2026-02-21,0.2393,4.3,6
700311,2026-02-21,0.0687,7.0,2
670702,2026-02-21,0.1367,10.0,1
766020,2026-02-21,0.2197,4.0,2
733942,2026-02-21,0.2208,0.0,0
608317,2026-02-21,0.4073,7.532,252
740903,2026-02-21,4.4809,5.981,105
1031198,2026-02-21,0.1313,0.0,0
656191,2026-02-21,0.3123,0.0,0
746730,2026-02-21,0.2247,6.4,8
626882,2026-02-21,0.613,6.827,26
712931,2026-02-21,0.5408,0.0,0
601297,2026-02-21,0.8256,5.463,107
710533,2026-02-21,0.0791,5.5,2
574830,2026-02-21,0.178,5.7,10
737763,2026-02-21,0.2912,6.258,31
546724,2026-02-21,1.4495,5.461,271
744122,2026-02-21,0.1028,0.0,0
721510,2026-02-21,0.1939,4.563,8
744713,2026-02-21,0.162,0.0,0
730780,2026-02-21,0.2119,7.7,3
1044753,2026-02-21,0.1444,0.0,0
697641,2026-02-21,0.7282,5.5,2
746939,2026-02-21,0.3049,5.2,10
690890,2026-02-21,0.1938,3.0,2
754903,2026-02-21,0.205,9.3,3
894753,2026-02-21,1.3992,0.0,0
658562,2026-02-21,0.8644,5.0,6
692380,2026-02-21,0.192,4.5,3
448119,2026-02-21,6.4205,6.584,3823
697960,2026-02-21,0.6608,3.9,29
669704,2026-02-21,0.1099,2.5,2
678983,2026-02-21,0.5966,5.7,10
737647,2026-02-21,0.3442,0.0,0
651391,2026-02-21,0.3704,6.186,35
800121,2026-02-21,0.0722,4.0,2
624625,2026-02-21,0.2439,8.0,11
640196,2026-02-21,0.8574,5.733,15
739556,2026-02-21,0.5947,7.6,14
748898,2026-02-21,0.427,6.4,11
716916,2026-02-21,0.5191,8.5,2
650498,2026-02-21,2.6732,6.6,34
696267,2026-02-21,0.0673,0.0,0
746984,2026-02-21,0.1265,0.0,0
567965,2026-02-21,3.9395,6.377,292
733513,2026-02-21,0.2593,8.0,1
621731,2026-02-21,0.2216,4.4,12
337401,2026-02-21,8.5031,6.837,6966
613614,2026-02-21,0.2784,6.665,82
593325,2026-02-21,0.3458,4.3,3
572509,2026-02-21,0.2924,5.7,9
675490,2026-02-21,0.726,5.6,96
1045258,2026-02-21,0.1267,2.75,4
718501,2026-02-21,0.2832,6.0,11
719403,2026-02-21,0.1845,3.0,1
526007,2026-02-21,1.6356,6.199,879
767479,2026-02-21,0.2935,6.4,38
727764,2026-02-21,0.3843,4.0,2
1100461,2026-02-21,0.0888,0.0,0
741126,2026-02-21,1.7462,6.2,9
1259161,2026-02-21,0.1283,0.0,0
863706,2026-02-21,0.0733,0.0,0
1059344,2026-02-21,0.091,0.0,0
1306598,2026-02-21,0.1715,0.0,0
676346,2026-02-21,0.4381,6.7,3
702534,2026-02-21,0.2694,4.538,13
998431,2026-02-21,0.0596,0.0,0
754409,2026-02-21,0.2026,9.8,4
746847,2026-02-21,0.0698,7.0,2
721644,2026-02-21,0.5151,5.8,5
593402,2026-02-21,0.4986,6.111,1298
686702,2026-02-21,0.0336,0.0,0
698929,2026-02-21,0.1063,7.2,5
741255,2026-02-21,0.0493,0.0,0
1125284,2026-02-21,0.0327,0.0,0
526052,2026-02-21,0.4835,5.214,70
529203,2026-02-21,5.3919,7.45,4076
574396,2026-02-21,1.3848,6.255,155
484297,2026-02-21,0.6491,6.8,65
717132,2026-02-21,0.6117,6.0,3
728457,2026-02-21,0.2063,6.0,1
667141,2026-02-21,0.5249,5.523,241
571265,2026-02-21,4.9194,8.1,255
737519,2026-02-21,1.0979,5.468,31
1433329,2026-02-21,0.0362,0.0,0
654959,2026-02-21,0.1622,4.3,9
774579,2026-02-21,0.3459,6.143,7
549514,2026-02-21,2.4603,6.036,373
1049940,2026-02-21,0.051,0.0,0
730415,2026-02-21,0.042,0.0,0
752495,2026-02-21,0.1579,5.4,5
716273,2026-02-21,7.1209,0.0,0
761613,2026-02-21,0.1994,0.0,0
947350,2026-02-21,0.4662,7.0,2
1125278,2026-02-21,0.0684,0.0,0
732337,2026-02-21,0.1353,4.7,6
675554,2026-02-21,0.1972,2.786,21
744940,2026-02-21,0.2891,5.717,23
674231,2026-02-21,0.1703,0.0,0
765459,2026-02-21,0.1418,0.0,0
736817,2026-02-21,0.3451,5.5,2
658558,2026-02-21,2.2296,4.346,26
679901,2026-02-21,0.5719,5.1,7
671502,2026-02-21,1.7819,0.0,0
746971,2026-02-21,0.173,0.0,0
628917,2026-02-21,2.048,5.738,566
853713,2026-02-21,0.0928,0.0,0
608317,2026-02-21,0.4073,7.532,252
616214,2026-02-21,0.2067,5.3,16
728204,2026-02-21,0.6205,6.9,26
552116,2026-02-21,0.3529,4.0,4
796176,2026-02-21,0.0927,0.0,0
671042,2026-02-21,0.2373,7.3,3
692973,2026-02-21,0.0214,0.0,0
512393,2026-02-21,0.0503,0.0,0
653598,2026-02-21,2.4638,6.4,525
740264,2026-02-21,0.1492,6.0,4
667114,2026-02-21,0.4425,0.0,0
741011,2026-02-21,0.7374,8.0,265
766419,2026-02-21,0.1126,9.0,2
659986,2026-02-21,0.8675,5.617,433
1142502,2026-02-21,0.1204,1.0,1
721582,2026-02-21,0.4492,0.0,0
623238,2026-02-21,0.2755,6.7,31
760484,2026-02-21,1.6384,4.929,7
514847,2026-02-21,7.5901,6.6,3533
710356,2026-02-21,5.9108,7.245,642
982064,2026-02-21,0.1125,0.0,0
830749,2026-02-21,0.1621,7.0,1
719010,2026-02-21,0.6172,6.0,6
1125280,2026-02-21,0.0602,0.0,0
790227,2026-02-21,0.1922,5.6,17
808805,2026-02-21,0.2027,1.0,2
741032,2026-02-21,0.7018,6.268,41
752640,2026-02-21,0.0859,4.0,3
528402,2026-02-21,0.4587,5.6,31
1065381,2026-02-21,0.1251,5.0,1
1306593,2026-02-21,0.1861,0.0,0
745567,2026-02-21,0.9109,0.0,0
935218,2026-02-21,0.4702,10.0,1
745464,2026-02-21,0.2011,0.0,0
732488,2026-02-21,0.2333,7.0,8
659290,2026-02-21,0.4979,6.668,184
738730,2026-02-21,0.188,4.0,1
690660,2026-02-21,0.0718,0.0,0
708726,2026-02-21,0.0929,0.0,0
739017,2026-02-21,0.0785,5.5,1
996248,2026-02-21,0.0306,0.0,0
638423,2026-02-21,0.3548,7.3,16
729304,2026-02-21,1.2971,6.2,5
736485,2026-02-21,0.6126,6.3,180
1050276,2026-02-21,0.4053,1.0,1
637272,2026-02-21,0.2335,4.0,2
759927,2026-02-21,0.2475,1.0,2
740307,2026-02-21,0.1562,0.0,0
661137,2026-02-21,0.4291,5.2,39
503335,2026-02-21,0.1118,4.5,10
1100464,2026-02-21,0.0261,0.0,0
707886,2026-02-21,2.1891,7.56,1157
520318,2026-02-21,5.0551,7.2,192
572197,2026-02-21,1.0645,6.9,31
713607,2026-02-21,2.942,2.5,2
779207,2026-02-21,0.0766,7.0,1
650765,2026-02-21,0.2169,7.0,6
1270430,2026-02-21,0.0965,0.0,0
734725,2026-02-21,0.1034,8.5,2
1193602,2026-02-21,0.135,0.0,0
514207,2026-02-21,3.3319,6.859,872
662160,2026-02-21,0.0491,0.0,0
669117,2026-02-21,0.1547,4.0,2
729286,2026-02-21,0.1218,2.0,1
1100462,2026-02-21,0.0379,0.0,0
493550,2026-02-21,0.4462,5.0,4
693158,2026-02-21,4.9788,6.57,359
569916,2026-02-21,0.3357,8.0,1
1154793,2026-02-21,0.3103,0.0,0
744738,2026-02-21,0.5299,4.594,53
576917,2026-02-21,0.5916,7.307,43
734871,2026-02-21,0.903,5.0,2
728148,2026-02-21,0.33,5.6,10
589973,2026-02-21,0.3545,5.2,14
705715,2026-02-21,0.3554,3.7,67
717676,2026-02-21,0.4182,6.4,22
544075,2026-02-21,0.2625,5.879,95
718030,2026-02-21,0.1016,6.4,7
1225430,2026-02-21,0.0281,0.0,0
696616,2026-02-21,0.3401,5.444,18
400160,2026-02-21,5.6834,7.4,2949
672722,2026-02-21,0.7333,0.0,0
785743,2026-02-21,0.1343,0.0,0
594174,2026-02-21,0.3201,5.0,10
988748,2026-02-21,0.0286,1.0,2
760752,2026-02-21,0.0542,0.0,0
1002896,2026-02-21,0.1176,8.5,1
748852,2026-02-21,0.4016,7.1,5
704440,2026-02-21,2.3604,6.0,5
748899,2026-02-21,0.189,6.6,12
698599,2026-02-21,0.0536,0.0,0
741347,2026-02-21,0.1596,6.0,4
1018321,2026-02-21,0.4545,0.0,0
694741,2026-02-21,0.6183,5.5,4
750596,2026-02-21,0.4554,6.9,15
740842,2026-02-21,0.0657,0.0,0
846979,2026-02-21,0.1083,0.0,0
1100351,2026-02-21,0.0389,0.0,0
732310,2026-02-21,0.4615,6.573,41
646593,2026-02-21,4.6249,5.3,305
814084,2026-02-21,0.1156,4.2,4
1100352,2026-02-21,0.077,0.0,0
827873,2026-02-21,0.6595,3.0,2
653754,2026-02-21,1.4909,5.8,5
830079,2026-02-21,0.306,0.0,0
788936,2026-02-21,0.0454,7.0,1
760179,2026-02-21,0.3487,6.6,14
721948,2026-02-21,0.2211,10.0,1
761765,2026-02-21,0.0706,6.0,1
699709,2026-02-21,0.0621,0.0,0
779019,2026-02-21,0.786,6.5,50
736780,2026-02-21,0.0286,0.0,0
890513,2026-02-21,0.4511,10.0,1
737503,2026-02-21,0.1582,0.0,0
525798,2026-02-21,0.3623,4.625,8
784910,2026-02-21,0.0898,0.0,0
715123,2026-02-21,2.8035,6.296,490
838279,2026-02-21,0.1265,1.0,1
660982,2026-02-21,3.6152,6.147,690
755977,2026-02-21,0.2329,4.909,11
579828,2026-02-21,1.7999,5.9,348
736052,2026-02-21,0.0281,0.0,0
720042,2026-02-21,1.6816,2.0,4
743055,2026-02-21,0.6772,6.0,2
704669,2026-02-21,0.0268,0.0,0
852316,2026-02-21,0.4026,6.0,1
793680,2026-02-21,0.0985,0.0,0
802242,2026-02-21,0.0495,0.0,0
632304,2026-02-21,1.4701,5.406,134
746056,2026-02-21,0.613,6.6,42
536725,2026-02-21,1.0266,5.1,42
1031365,2026-02-21,0.1961,6.0,1
671474,2026-02-21,0.2082,3.6,12
955470,2026-02-21,0.0648,0.0,0
716676,2026-02-21,0.2012,6.0,6
646371,2026-02-21,0.4409,5.8,11
642208,2026-02-21,4.3703,6.9,348
754736,2026-02-21,0.118,0.0,0
685964,2026-02-21,0.4294,3.0,4
661397,2026-02-21,0.2066,2.063,8
761563,2026-02-21,1.6119,6.151,192
676156,2026-02-21,0.6067,5.9,27
669228,2026-02-21,0.0439,10.0,2
680880,2026-02-21,0.4959,6.407,43
642380,2026-02-21,0.15,3.654,13
517412,2026-02-21,4.7431,5.815,363
755232,2026-02-21,0.0143,0.0,0
782073,2026-02-21,0.0387,0.0,0
750758,2026-02-21,1.0311,6.0,1
1033751,2026-02-21,0.0404,0.0,0
782086,2026-02-21,0.2433,5.0,3
698844,2026-02-21,0.0453,0.0,0
884049,2026-02-21,0.2186,0.0,0
731240,2026-02-21,0.2367,0.0,0
863546,2026-02-21,0.0844,0.0,0
767080,2026-02-21,0.3229,0.0,0
344031,2026-02-21,0.4794,7.09,83
756650,2026-02-21,0.0949,5.0,3
585744,2026-02-21,0.7342,6.7,131
750471,2026-02-21,0.6176,5.962,13
1170383,2026-02-21,0.3084,8.4,5
660521,2026-02-21,2.1184,5.983,30
694119,2026-02-21,0.0286,0.0,0
667953,2026-02-21,0.7,6.4,13
726739,2026-02-21,1.7116,6.3,253
822642,2026-02-21,0.0664,0.0,0
744366,2026-02-21,0.284,6.0,1
662711,2026-02-21,0.1608,5.4,5
664797,2026-02-21,0.1589,4.0,1
836498,2026-02-21,0.12,0.0,0
458793,2026-02-21,0.3251,7.0,12
796517,2026-02-21,0.0628,0.0,0
728096,2026-02-21,0.3355,6.0,6
1214192,2026-02-21,0.3953,0.0,0
554433,2026-02-21,0.3182,5.6,7
766146,2026-02-21,0.1112,0.0,0
713836,2026-02-21,0.2369,0.0,0
686003,2026-02-21,0.4503,4.308,39
757013,2026-02-21,0.1326,6.4,5
927562,2026-02-21,0.1962,0.0,0
750598,2026-02-21,0.117,6.0,3
722771,2026-02-21,0.0988,0.0,0
806618,2026-02-21,1.9048,0.0,0
666175,2026-02-21,0.3283,5.8,20
741494,2026-02-21,0.1479,5.0,1
627518,2026-02-21,0.1551,9.0,1
516486,2026-02-21,4.9633,7.411,3218
690935,2026-02-21,0.1052,3.0,4
522444,2026-02-21,1.937,5.181,464
757320,2026-02-21,0.1956,4.0,1
754607,2026-02-21,0.0822,2.0,3
586695,2026-02-21,2.1127,6.4,32
781342,2026-02-21,0.1647,0.0,0
666752,2026-02-21,0.1435,6.0,1
825577,2026-02-21,0.0389,0.0,0
570358,2026-02-21,0.435,5.969,32
718334,2026-02-21,0.2711,6.4,6
619083,2026-02-21,0.9151,7.25,12
728791,2026-02-21,0.3404,5.0,41
650842,2026-02-21,0.0516,4.0,1
763214,2026-02-21,0.2933,0.0,0
671074,2026-02-21,1.2517,4.5,2
834898,2026-02-21,0.0873,0.0,0
682825,2026-02-21,0.2973,3.5,26
671074,2026-02-21,1.2517,4.5,2
1060476,2026-02-21,0.1175,0.0,0
702869,2026-02-21,0.2407,7.9,8
765736,2026-02-21,0.1788,7.333,3
959704,2026-02-21,0.0877,0.0,0
765135,2026-02-21,0.1775,6.5,2
1329272,2026-02-21,0.1346,0.0,0
758992,2026-02-21,0.0886,7.0,2
678931,2026-02-21,0.3451,9.0,4
669337,2026-02-21,0.3721,6.0,15
721625,2026-02-21,4.0015,6.2,774
765729,2026-02-21,0.1403,5.0,7
746800,2026-02-21,0.0591,5.3,3
620924,2026-02-21,0.827,4.6,133
614696,2026-02-21,5.4887,7.215,1999
748279,2026-02-21,0.0737,0.0,0
508687,2026-02-21,0.4428,4.2,11
749734,2026-02-21,0.0629,6.4,5
700567,2026-02-21,0.4317,1.2,2
1296963,2026-02-21,0.0214,0.0,0
581526,2026-02-21,2.6172,6.895,223
661334,2026-02-21,1.1048,6.7,39
724989,2026-02-21,1.6754,4.952,656
660047,2026-02-21,0.6762,5.7,6
931153,2026-02-21,0.1095,3.5,2
670426,2026-02-21,0.4405,5.408,98
792325,2026-02-21,0.0387,0.0,0
714351,2026-02-21,2.5712,5.5,114
872172,2026-02-21,0.1921,7.0,1
795193,2026-02-21,0.2298,1.5,2
779485,2026-02-21,0.077,0.0,0
1183174,2026-02-21,0.095,6.0,1
722075,2026-02-21,0.1037,0.0,0
665894,2026-02-21,0.6424,6.5,36
751097,2026-02-21,0.1806,4.333,3
696893,2026-02-21,0.0588,7.2,12
732927,2026-02-21,0.2077,6.0,5
779572,2026-02-21,1.39,0.0,0
946791,2026-02-21,0.1344,0.0,0
707610,2026-02-21,3.7743,6.143,14
763233,2026-02-21,0.0533,5.8,8
771119,2026-02-21,0.0468,6.0,1
614971,2026-02-21,0.2992,6.278,54
671397,2026-02-21,0.6222,7.375,8
744929,2026-02-21,0.1455,5.6,7
526702,2026-02-21,2.9349,7.996,351
684420,2026-02-21,0.3364,3.739,46
746547,2026-02-21,0.4863,7.344,32
454433,2026-02-21,1.093,6.9,213
723122,2026-02-21,0.6901,5.0,1
1402124,2026-02-21,0.0621,0.0,0
653745,2026-02-21,0.1752,1.0,2
1283458,2026-02-21,0.1038,0.0,0
1078340,2026-02-21,0.4152,6.0,1
741874,2026-02-21,0.1343,4.0,1
680483,2026-02-21,0.1016,0.0,0
653575,2026-02-21,0.1545,6.13,54
741146,2026-02-21,0.0363,7.0,1
687073,2026-02-21,0.0602,0.0,0
752637,2026-02-21,0.1074,5.7,3
661037,2026-02-21,0.1524,4.4,8
717675,2026-02-21,0.5241,6.335,127
699115,2026-02-21,0.8956,0.0,0
582014,2026-02-21,5.825,7.398,3595
504409,2026-02-21,0.3456,3.8,5
768891,2026-02-21,0.0466,0.0,0
697741,2026-02-21,0.4734,6.643,42
763368,2026-02-21,0.3383,5.227,33
546121,2026-02-21,3.4959,7.227,2814
547017,2026-02-21,4.7542,6.1,198
706727,2026-02-21,0.1788,4.5,13
630211,2026-02-21,1.0377,7.679,39
662940,2026-02-21,0.5718,6.5,3
757809,2026-02-21,0.1398,3.0,1
688136,2026-02-21,0.0377,0.0,0
753445,2026-02-21,0.1132,0.0,0
724109,2026-02-21,3.9948,5.5,12
741667,2026-02-21,0.1015,0.0,0
733906,2026-02-21,1.8538,6.1,17
893098,2026-02-21,0.1525,0.0,0
718444,2026-02-21,1.9877,5.598,726
743888,2026-02-21,0.2746,3.618,119
893098,2026-02-21,0.1525,0.0,0
975027,2026-02-21,0.0675,6.8,8
721343,2026-02-21,0.3341,5.9,19
730060,2026-02-21,0.1784,5.0,2
663459,2026-02-21,0.646,6.919,118
680986,2026-02-21,0.2849,6.3,3
715658,2026-02-21,0.3608,6.0,111
774247,2026-02-21,0.1533,6.0,1
750630,2026-02-21,0.1036,6.0,1
572123,2026-02-21,0.2735,6.5,13
680338,2026-02-21,0.1211,2.0,2
783839,2026-02-21,0.3111,0.0,0
675323,2026-02-21,0.4319,4.4,6
689160,2026-02-21,2.0117,10.0,1
702101,2026-02-21,0.0655,0.0,0
668044,2026-02-21,0.0877,4.0,3
995468,2026-02-21,0.0762,4.5,4
686684,2026-02-21,2.1113,5.8,38
618229,2026-02-21,0.2825,6.154,26
1267219,2026-02-21,0.1168,1.5,2
865870,2026-02-21,0.1367,0.0,0
415311,2026-02-21,1.094,4.925,147
746045,2026-02-21,0.346,6.809,55
748126,2026-02-21,0.0642,0.0,0
784159,2026-02-21,0.0575,0.0,0
668366,2026-02-21,0.1381,8.0,1
521007,2026-02-21,3.8924,5.978,314
670266,2026-02-21,1.3628,6.069,246
827554,2026-02-21,0.0454,0.0,0
622469,2026-02-21,0.4183,6.6,66
691126,2026-02-21,0.1963,6.3,5
752764,2026-02-21,0.0362,0.0,0
1111040,2026-02-21,0.0965,0.0,0
717716,2026-02-21,0.295,6.0,1
690667,2026-02-21,0.055,0.0,0
750121,2026-02-21,0.3384,4.7,28
653910,2026-02-21,0.5906,6.136,154
777280,2026-02-21,0.1622,0.0,0
690306,2026-02-21,0.089,0.0,0
789774,2026-02-21,0.0782,10.0,1
753144,2026-02-21,0.0168,0.0,0
677574,2026-02-21,2.0507,5.9,35
706634,2026-02-21,1.3848,5.5,2
686827,2026-02-21,0.0972,8.0,1
797175,2026-02-21,0.135,4.0,1
787619,2026-02-21,0.4701,6.3,23
858634,2026-02-21,1.0033,0.0,0
741861,2026-02-21,0.1221,3.0,2
753740,2026-02-21,0.0143,5.0,1
834699,2026-02-21,0.1173,7.0,1
764141,2026-02-21,0.1009,7.5,2
625552,2026-02-21,2.3203,6.1,8
727348,2026-02-21,1.292,7.0,1
787487,2026-02-21,0.0585,1.0,2
1035779,2026-02-21,0.0311,0.0,0
858180,2026-02-21,1.0391,6.0,2
878259,2026-02-21,0.3805,0.0,0
759870,2026-02-21,1.7703,0.0,0
662167,2026-02-21,0.482,4.1,7
743478,2026-02-21,0.6098,8.0,1
712110,2026-02-21,0.4494,4.389,18
740883,2026-02-21,0.1446,7.125,4
782672,2026-02-21,0.0495,0.0,0
1487433,2026-02-21,0.0621,0.0,0
608386,2026-02-21,0.2347,4.0,4
718529,2026-02-21,0.2415,5.2,37
665166,2026-02-21,0.4619,0.0,0
743352,2026-02-21,1.3617,8.0,0
682744,2026-02-21,1.9288,6.5,4
852773,2026-02-21,0.0214,0.0,0
340102,2026-02-21,6.0925,6.085,3646
1106809,2026-02-21,0.2796,0.0,0
738968,2026-02-21,3.5824,6.0,1
750638,2026-02-21,3.581,10.0,1
660004,2026-02-21,0.5081,5.727,64
653601,2026-02-21,4.2084,5.653,590
709169,2026-02-21,0.3881,4.526,19
711434,2026-02-21,0.0538,4.5,2
521531,2026-02-21,0.7335,5.973,92
599520,2026-02-21,0.3636,5.667,12
659551,2026-02-21,0.4395,5.518,28
781188,2026-02-21,0.238,4.3,22
663881,2026-02-21,2.0624,6.369,42
1057293,2026-02-21,0.0286,0.0,0
353047,2026-02-21,4.8072,7.254,65
667018,2026-02-21,0.1703,7.2,74
649580,2026-02-21,0.1089,2.0,2
728939,2026-02-21,0.402,5.811,46
701510,2026-02-21,0.4766,5.3,26
746381,2026-02-21,0.3449,0.0,0
752898,2026-02-21,1.5789,7.0,3
749309,2026-02-21,0.1393,0.0,0
750109,2026-02-21,4.2316,4.4,9
707776,2026-02-21,0.1084,0.0,0
757137,2026-02-21,0.1434,3.0,1
579221,2026-02-21,0.6499,6.3,29
752073,2026-02-21,0.3941,7.3,3
593517,2026-02-21,0.0423,4.0,4
539529,2026-02-21,0.3913,6.7,51
741592,2026-02-21,4.6044,4.6,59
661950,2026-02-21,1.4451,5.9,199
756363,2026-02-21,0.2429,5.5,2
727515,2026-02-21,0.0607,6.0,1
594089,2026-02-21,0.1819,5.9,17
667635,2026-02-21,0.1048,7.0,5
592834,2026-02-21,6.3149,6.868,1351
791862,2026-02-21,0.3779,7.0,1
642121,2026-02-21,2.2785,7.9,153
739617,2026-02-21,0.0722,0.0,0
743849,2026-02-21,0.2257,5.0,3
665488,2026-02-21,5.1331,5.728,248
1390083,2026-02-21,0.1945,0.0,0
658462,2026-02-21,0.2088,5.7,13
943898,2026-02-21,0.0838,0.0,0
653727,2026-02-21,0.3142,5.219,16
643791,2026-02-21,0.2028,4.8,23
647551,2026-02-21,0.0769,3.0,1
728796,2026-02-21,0.5489,5.659,88
746952,2026-02-21,0.0968,0.0,0
598215,2026-02-21,0.8722,5.2,130
