id,popularity,vote_average,vote_count
800993,0.3148,6.65,10
804219,1.6116,3.0,1
738057,0.3574,5.115,13
1035886,0.052,0.0,0
861252,0.491,6.7,20
888467,0.4585,6.3,9
841956,0.2012,0.0,0
589713,0.786,6.6,12
825647,0.6042,6.6,56
863478,0.0909,7.2,5
798404,0.0281,0.0,0
1284001,0.4913,6.0,1
889376,1.5931,5.5,2
755016,0.0818,6.7,3
781777,0.2616,6.9,19
1506935,0.0382,0.0,0
1397094,0.0818,0.0,0
788335,0.4898,6.7,9
786300,3.0426,5.782,117
792101,0.2581,5.8,25
887151,0.2419,5.0,2
1025797,0.0614,7.0,1
1413889,2.125,0.0,0
930221,0.1924,0.0,0
763149,1.0683,6.176,654
660335,3.9024,6.156,189
897086,0.262,10.0,1
808183,0.0801,0.0,0
854246,0.1986,5.0,3
1073345,0.0883,10.0,1
873590,0.1164,0.0,0
1405222,0.1334,0.0,0
1055244,0.0193,5.0,1
745881,3.9138,6.994,723
880667,0.27,0.0,0
1500950,1.1056,0.0,0
783231,0.2238,6.3,3
880839,0.1368,0.0,0
638965,2.6643,6.303,598
896624,0.0973,1.0,2
872298,0.0552,0.0,0
773147,0.6427,5.8,140
876249,2.6562,2.0,1
887031,0.0461,0.0,0
811554,0.2396,7.3,18
1433359,0.0914,0.0,0
1016688,0.4316,0.0,0
796499,5.061,6.809,2224
674946,0.0971,0.0,0
379686,4.2532,6.653,4171
869546,0.8888,0.0,0
960522,0.4688,7.0,1
1527588,0.0168,0.0,0
881902,0.1103,0.0,0
1078841,0.2806,9.0,1
1045070,0.0618,0.0,0
831480,0.1493,6.0,7
987483,0.6774,5.5,2
803692,0.2587,0.0,0
747987,0.3246,5.8,11
820783,0.3822,9.0,2
749550,0.2304,5.7,6
921399,0.1126,5.0,1
846198,0.1967,5.6,9
856680,0.5159,2.0,1
862565,0.4832,2.9,12
803198,0.2378,5.0,1
788156,0.0841,0.0,0
523428,0.0765,4.0,3
792678,4.2246,5.3,137
804044,0.1795,3.3,3
587996,3.9311,6.346,956
864752,0.15,4.75,4
833728,0.2363,4.8,5
996674,0.079,0.0,0
833404,0.4204,6.0,103
1047936,0.0453,0.0,0
602112,0.1865,6.0,5
865439,0.1551,4.028,18
891118,0.3788,5.0,2
869754,2.6948,2.0,1
836563,0.553,5.8,28
832389,0.1319,0.0,0
886427,0.1351,1.0,2
1074978,0.2566,0.0,0
770676,1.2408,8.0,2
822821,0.0641,0.0,0
766358,0.3836,4.931,36
871812,0.2646,4.435,23
875387,0.0218,0.0,0
895207,0.0547,0.0,0
855912,0.0363,1.0,1
1061852,0.237,0.0,0
787864,0.8117,7.5,25
756594,0.1514,4.6,26
873909,0.2088,6.0,1
918473,1.9569,4.0,3
663558,3.7969,8.061,504
807259,0.0658,0.0,0
882128,0.0718,0.0,0
840239,0.363,4.0,2
762568,0.293,5.5,5
522931,4.0995,6.656,2508
667957,0.1411,3.8,5
824647,0.1466,1.5,2
866038,1.0788,6.3,176
798718,0.1271,0.0,0
786627,3.5952,5.419,43
919585,0.1239,0.0,0
905022,1.7735,6.0,1
999038,0.0286,0.0,0
744275,4.4888,7.013,2700
890542,0.2101,7.1,8
598331,6.7394,6.796,538
849301,0.153,0.0,0
717917,0.4963,7.5,1
807436,0.2722,3.0,1
1166245,0.4642,10.0,1
877856,0.0409,2.0,1
843338,0.6492,6.274,84
885783,0.1944,1.8,5
879170,0.145,4.7,10
927163,0.0504,0.0,0
1321478,0.1643,6.5,2
724677,0.2703,9.2,5
920848,0.1803,2.0,1
630004,5.3445,6.808,1044
1308894,0.0478,0.0,0
898915,0.0618,0.0,0
629475,0.1555,6.0,1
655451,0.152,7.0,1
814891,2.4327,2.0,4
796816,0.1363,5.2,4
863070,0.2069,5.8,9
680319,0.5335,5.9,41
833525,0.3443,0.0,0
906258,0.0503,0.0,0
869536,0.5472,7.0,3
830582,0.422,0.0,0
767841,0.4179,4.5,12
1016277,0.2714,0.0,0
942691,0.1402,0.0,0
1382077,0.1744,0.0,0
644575,3.0155,6.813,8
788508,0.2458,0.0,0
990344,0.3826,6.7,3
746739,0.2096,1.333,3
802803,0.2058,5.8,10
783955,0.1167,5.0,1
845885,4.8178,4.4,14
1390435,0.2492,10.0,1
896421,0.3271,7.0,1
990178,0.2058,3.0,1
1062019,0.0239,0.0,0
554230,2.7357,6.461,1079
804336,0.0631,0.0,0
693730,0.8176,5.667,30
849393,0.2642,4.0,1
942623,2.1238,8.0,2
618911,0.8884,6.484,62
1092876,0.0873,3.333,3
892105,0.0143,0.0,0
660719,0.2485,5.0,33
900822,1.0863,0.0,0
855901,0.3306,7.0,1
1435727,0.4365,0.0,0
852005,0.6705,4.87,23
871432,2.0427,0.0,0
869600,0.06,6.3,3
846696,0.1312,0.0,0
854199,0.3855,5.457,23
876827,2.5518,7.0,1
698429,0.4923,5.9,15
874956,0.0143,9.0,1
786553,0.2819,8.5,2
728882,1.2647,7.513,38
1050042,0.4424,1.0,1
809709,0.0214,0.0,0
1155813,3.9179,7.0,1
1044688,0.0327,0.0,0
830938,1.986,6.6,24
967172,0.0519,0.0,0
879759,0.047,0.0,0
841589,1.0352,0.0,0
795081,0.1617,0.0,0
990603,0.4314,0.0,0
800247,4.2724,1.0,2
801583,0.3709,4.1,17
1151043,0.1924,0.0,0
616651,3.3439,6.64,1377
602302,1.646,6.96,100
876355,3.8149,0.0,0
959624,3.8401,0.0,0
882212,1.6768,2.0,1
965104,0.1193,10.0,1
890971,0.1328,5.6,6
919330,0.4162,3.3,5
807596,0.1675,0.0,0
1444944,0.2493,0.0,0
873224,0.304,7.5,3
845571,1.6054,2.0,1
191231,4.0376,1.0,1
742391,0.2955,6.1,179
782442,2.1183,9.0,1
804217,0.087,5.0,1
773621,1.4724,7.056,18
836576,0.0168,0.0,0
987697,2.6627,0.0,0
1205999,0.1553,10.0,1
601256,0.2145,5.0,1
826588,0.07,0.0,0
809690,0.4987,7.5,4
674451,0.1729,8.25,12
943019,0.0693,5.0,1
869123,0.0071,0.0,0
895762,1.2858,8.0,1
803309,0.1623,7.5,2
722799,0.4945,5.125,12
936071,1.5509,0.0,0
829017,1.0008,0.0,0
559907,4.1682,6.612,2131
855271,0.1078,6.0,1
784126,0.2228,5.7,5
865553,1.9799,5.3,12
783958,0.1685,0.0,0
665768,2.5481,0.0,0
880673,0.165,0.0,0
913927,0.2505,5.0,1
904138,0.0239,7.0,1
938094,0.9757,0.0,0
1112981,0.1411,6.0,4
860352,4.0773,10.0,1
959252,0.1341,0.0,0
930842,0.134,6.0,3
910762,0.716,6.538,26
805153,0.2138,8.0,1
977183,0.13,0.0,0
981754,0.0143,0.0,0
806841,0.0806,6.0,2
913257,0.0528,6.0,2
814088,0.1596,0.0,0
832164,0.244,0.0,0
796039,0.6936,6.643,7
884813,0.0338,0.0,0
898362,0.2737,0.0,0
851985,0.1518,0.0,0
877718,0.0168,8.0,1
1036139,0.0404,0.0,0
1009251,2.0814,0.0,0
528360,0.4629,4.9,9
924770,0.101,0.0,0
846284,0.1657,3.364,11
768147,1.0348,7.2,69
808039,1.6898,10.0,1
753637,0.4066,0.0,0
851703,0.0239,0.0,0
822264,0.892,5.8,3
672322,3.714,7.655,525
653594,0.5767,7.063,64
718032,4.7201,6.954,2559
840543,0.1092,1.773,11
974827,0.0143,0.0,0
854587,0.42,7.0,14
793158,0.401,5.7,33
786466,0.199,10.0,1
805677,1.3255,0.0,0
477044,0.9829,6.3,237
712121,0.3182,6.3,106
602334,0.6836,5.2,224
804000,0.0577,0.0,0
855833,1.181,6.0,1
1016114,0.4293,0.0,0
870779,0.0776,0.0,0
862193,0.4928,5.3,11
865732,0.0673,0.0,0
883862,0.1071,7.2,4
1252293,0.0143,0.0,0
739901,0.5359,6.016,64
874951,0.0441,0.0,0
801604,2.8016,7.468,77
913858,1.7886,0.0,0
581734,4.083,7.179,3273
742737,0.2623,5.0,1
877254,0.091,0.0,1
749527,0.2877,5.8,4
839803,1.7075,7.236,74
903954,0.3891,6.5,3
1069502,0.2951,0.0,0
1144448,0.191,0.0,0
785913,1.2351,6.5,2
883955,0.2534,5.72,25
857980,0.3137,5.9,4
745268,0.2134,0.0,0
498402,4.91,6.608,389
1374049,2.983,0.0,0
854397,0.4603,5.4,5
747311,0.0882,8.1,7
839647,0.9761,0.0,0
858650,0.0917,8.0,6
879292,0.2439,0.0,0
823216,3.182,5.8,29
790041,0.1651,0.0,0
861294,1.991,4.75,8
855819,0.1914,0.0,0
865463,3.8285,7.5,22
796269,0.1476,0.0,0
473021,0.8214,6.5,96
947235,0.0596,0.0,0
795853,2.184,5.919,229
622766,0.15,6.8,37
847248,0.2237,0.0,0
903278,1.733,8.5,2
833005,0.1459,5.9,10
880259,1.5431,0.0,0
664825,2.881,6.3,3
624385,0.378,4.6,16
459151,5.7841,7.3,2661
853085,0.2135,1.0,1
921757,0.7622,5.667,6
880831,0.2495,4.0,1
846892,2.4293,7.517,30
901934,0.2016,6.8,2
992844,2.2562,0.0,0
839921,0.1782,0.0,0
1175581,0.7371,0.0,0
929432,0.1426,0.0,0
588890,1.7357,7.1,36
646071,0.5236,6.316,19
1537355,0.0286,0.0,0
1006850,0.9383,0.0,0
695932,1.6608,7.693,106
826708,1.3244,6.0,12
886604,0.0286,7.0,1
581726,5.5104,6.571,2067
746781,0.6978,5.619,113
869358,0.3422,8.0,1
881887,0.1271,0.0,0
820317,0.0714,7.0,2
1101780,1.1922,0.0,0
833427,3.3443,6.1,12
1027897,0.0338,4.0,2
553592,1.1775,5.944,63
589752,0.5577,6.083,36
912673,0.2261,0.0,0
762904,1.0043,6.0,18
993829,0.0714,0.0,0
887916,2.1419,5.667,3
751519,1.0543,6.4,10
774791,0.0871,0.0,0
990266,1.3173,3.0,1
796339,2.078,5.6,27
676845,0.4906,6.9,167
511809,4.2055,6.945,1737
1169326,0.0502,0.0,0
886832,0.0143,0.0,0
776328,0.4653,6.738,290
860065,0.2014,0.0,0
786602,0.0623,0.0,0
746950,0.5322,7.7,3
808179,0.084,0.0,0
844775,0.2442,5.6,11
892081,0.1798,8.0,2
1461826,2.7658,0.0,0
859713,0.1103,0.0,0
845611,0.6734,6.95,10
882245,0.1796,7.0,1
918720,0.088,0.0,0
807451,0.0835,1.0,2
833820,0.2474,8.5,2
874537,0.3328,7.0,4
874847,0.2305,7.0,1
790019,0.5453,6.25,22
881279,0.3064,6.7,3
678358,0.2405,5.286,7
883842,0.0559,10.0,1
844041,0.8843,7.5,6
1133077,0.1897,0.0,0
926476,1.7542,0.0,0
803852,0.2359,5.0,1
1084126,2.9867,6.0,3
857004,0.0828,0.0,0
926256,1.8466,0.0,0
1118861,0.0286,0.0,0
1037576,1.3501,0.0,0
845687,2.2606,8.0,1
819808,0.0853,6.5,2
806766,0.3957,10.0,1
804779,0.1359,7.5,16
846847,0.1262,5.4,18
1162937,0.1002,0.0,0
926182,0.636,8.0,1
621764,1.0583,7.0,1
825804,0.2227,0.0,0
915302,0.0404,0.0,0
661707,0.4615,6.1,10
763568,0.796,6.8,56
930049,0.2027,0.0,0
862920,1.0125,6.667,3
662638,2.3269,6.448,96
872336,0.1098,5.7,3
834792,0.1701,4.0,2
946250,0.2616,10.0,2
640815,2.2822,6.2,6
851274,0.765,5.464,14
852199,0.1276,0.0,0
826637,0.0731,8.5,2
824202,1.3201,6.222,18
796532,0.2877,0.0,0
913932,0.0891,0.0,0
860776,0.2657,6.1,12
849743,0.2959,4.6,8
860772,0.145,6.0,3
1038404,0.0363,0.0,0
847204,0.1049,0.0,0
1005691,0.1314,0.0,0
858918,0.6771,7.4,24
843911,0.0724,6.7,3
856707,1.5683,2.0,2
887689,2.6942,5.0,4
870706,0.2657,10.0,1
878010,0.0975,0.0,0
814633,0.4241,5.5,2
1164307,0.1718,0.0,0
749386,0.3934,6.0,55
818456,0.0327,8.0,1
1384262,2.2027,0.0,0
892989,0.0958,5.0,1
835541,0.2485,2.0,1
574060,4.1291,6.274,1121
875335,0.0625,5.0,4
954074,0.0311,0.0,0
899396,0.0239,0.0,0
1010896,0.0445,0.0,0
886666,2.5943,0.0,0
850099,3.4521,5.046,174
716425,0.0865,6.0,2
891994,0.5197,0.0,1
776519,0.1825,6.0,6
859425,1.1609,4.833,6
898677,2.3622,0.0,0
791900,0.7146,5.7,18
768480,0.8166,6.1,9
921898,0.2875,0.0,0
854849,1.0738,7.0,1
900416,1.5129,4.5,1
827180,0.0327,10.0,1
905082,0.1699,6.2,11
915866,0.2912,6.2,5
880676,0.3738,4.8,8
897765,0.2165,5.654,13
677053,0.1217,6.389,27
804332,0.0071,10.0,1
849575,0.35,0.0,0
1281410,1.0907,0.0,0
634528,5.2453,6.8,1711
717694,1.0384,6.327,84
860878,0.2031,5.8,2
419882,0.0214,0.0,0
729679,1.004,7.0,23
782217,0.0478,0.0,0
872620,0.0673,5.7,3
855324,0.0895,0.0,0
850805,0.4353,4.8,12
1024273,0.1305,0.0,0
833408,0.4587,7.152,92
1070169,2.0113,0.0,0
647994,0.725,6.0,5
1146373,0.3501,0.0,0
1150947,0.102,0.0,0
894095,0.3094,6.5,8
875553,0.0495,0.0,0
795230,1.0817,6.4,231
760936,1.078,0.0,0
924475,1.9707,7.0,1
856560,0.3625,5.167,9
840421,0.2596,6.0,3
842795,0.2579,7.2,25
912219,0.1497,0.0,0
811949,0.1865,0.0,0
644468,0.3081,4.4,17
888455,0.7588,0.0,0
848880,1.1845,5.8,20
835639,0.0991,3.5,2
950139,0.2684,0.0,0
885494,1.2733,7.0,2
755024,2.1203,0.0,0
632276,1.2149,4.0,5
853540,0.3738,3.8,6
893222,0.2348,5.367,15
810406,0.5847,7.3,36
797501,0.5519,8.0,1
802052,1.9545,4.0,3
857380,0.1581,6.0,2
964077,0.0852,5.0,1
459795,0.3837,6.6,8
814930,1.4816,2.0,1
866319,3.6768,5.8,4
832913,0.9711,4.5,11
951469,0.0998,0.0,0
865576,0.1589,2.643,7
786072,0.0379,0.0,0
1502820,0.0071,0.0,0
567927,0.1807,5.9,12
882252,1.0418,0.0,0
690179,0.1211,7.75,2
582884,3.72,4.861,18
1126231,0.056,0.0,0
527376,0.3013,3.8,4
825907,0.1194,8.0,1
860277,0.0387,0.0,0
796248,0.0645,10.0,1
1130671,0.0457,7.0,2
817007,0.0906,0.0,0
1016309,0.5293,0.0,0
846542,0.6309,5.5,15
1235767,0.1435,0.0,0
887265,0.1768,5.0,4
726152,0.3162,5.7,9
585381,3.1964,6.3,41
830817,0.2729,6.0,5
654974,3.1064,4.9,682
798544,1.3306,7.222,151
653858,1.0729,6.1,18
1507101,0.0143,6.0,1
870952,0.0379,0.0,0
1055435,2.2839,0.0,0
1084423,0.0785,0.0,0
817580,0.0795,5.0,1
514801,0.223,4.667,6
806643,0.5042,6.063,143
885688,1.2951,0.0,0
1036690,0.1067,0.0,0
841411,0.1947,1.0,1
1436586,0.2393,0.0,0
1189645,0.1428,0.0,0
1032350,0.0664,0.0,0
914038,0.0718,6.0,1
742396,1.6209,6.6,18
1124096,0.0214,0.0,0
970967,0.0441,2.0,1
875303,0.1411,4.9,4
513310,5.179,6.867,1847
846234,0.1307,0.0,0
1223530,0.3228,0.0,0
1402653,0.1341,0.0,0
784374,0.37,7.216,67
757902,0.237,8.8,6
844143,2.9374,6.962,26
844406,0.4416,7.7,3
790803,2.2598,5.2,48
812644,0.6045,7.1,12
882420,0.2261,0.0,0
833244,0.062,0.0,0
823377,2.1282,10.0,1
798893,3.3841,5.0,2
758866,2.6105,7.451,1448
829308,0.1761,7.0,1
1064386,0.2201,0.0,0
821500,0.0311,0.0,0
876768,0.0561,0.0,0
885498,0.047,0.0,0
812651,0.1777,2.0,1
864690,0.521,8.0,1
759826,0.1577,0.0,0
825165,0.2276,0.0,0
304638,0.8805,4.0,2
877787,0.1479,3.1,10
778655,1.396,6.0,20
1523007,1.1688,0.0,0
76600,40.6583,7.599,13718
829557,16.0292,5.928,1822
414906,17.0983,7.656,11628
766507,12.9718,7.667,7513
361743,22.4444,8.156,10594
505642,14.5784,7.0,7280
1232809,1.2983,0.0,0
507086,13.3563,6.612,6881
453395,13.8893,7.228,10085
977292,0.8004,4.286,7
315162,11.9721,8.205,8628
851644,8.7809,8.14,795
619979,11.384,5.82,1588
928358,4.8059,4.881,42
718930,16.6989,7.414,7273
646385,11.5343,6.69,3720
545611,11.4079,7.72,7679
616037,12.065,6.378,8377
661374,9.674,7.033,6572
829560,7.4411,6.384,1290
615777,10.7599,7.37,3648
1028703,1.3029,5.373,130
508947,10.1753,7.322,5678
436270,11.2062,6.822,6878
1013906,0.2205,6.2,4
840326,12.3203,7.411,2693
756999,8.4632,7.536,5667
49046,7.398,7.722,4518
717139,0.446,6.2,13
814620,0.1191,6.143,7
675353,10.8049,7.441,5765
967954,0.27,6.389,9
593643,9.7206,7.169,5918
1036561,0.9491,6.647,109
760204,1.6096,5.612,294
982620,0.8787,4.513,115
888316,0.1091,5.3,3
818647,7.405,7.35,3312
619803,4.7162,7.337,408
1104085,0.0922,6.0,1
648457,9.0896,7.5,18
869855,0.7838,5.61,41
930034,1.5968,6.111,9
739993,1.692,6.888,739
698508,7.5715,7.867,708
615173,8.9127,7.358,419
862491,1.5223,5.8,125
585083,8.411,7.044,2970
1052820,0.1922,5.0,6
965150,5.5966,7.666,1746
760104,8.1288,6.725,3835
673271,0.6157,5.965,43
953542,0.2926,4.633,45
913745,0.1277,6.0,2
974756,0.1463,0.0,0
1012886,0.3387,7.0,2
899746,0.2711,7.5,2
1002346,0.0586,0.0,1
985939,10.9609,7.111,4398
629015,1.2252,6.794,383
553472,0.1797,7.0,1
1021335,0.0666,6.0,1
887136,0.2985,3.0,2
1306853,0.1181,0.0,0
1016397,0.2206,2.5,2
1001835,5.4569,6.657,303
937278,5.8572,7.751,3461
843633,1.4051,5.8,167
1003541,0.0749,3.5,2
338953,7.8926,6.629,4992
956294,0.0431,10.0,1
950849,0.5562,7.6,142
1074153,0.0596,0.0,0
910795,0.0972,0.0,0
1121014,0.1251,5.0,1
944941,0.4662,5.672,32
930427,0.0596,0.0,0
981869,0.0168,5.0,1
958192,0.209,5.981,27
866437,0.1189,4.0,1
1082010,2.3162,7.0,1
1143766,0.2527,9.0,2
705861,3.9307,7.713,2755
1093211,0.0357,0.0,0
1210988,0.086,0.0,0
990156,0.3753,3.5,8
770595,0.4076,3.8,5
961224,0.1543,3.6,5
1122484,0.137,6.0,1
1306847,0.3073,0.0,0
1090729,0.2452,2.0,1
1161725,0.6206,6.8,4
882598,8.2192,6.667,3922
982089,0.2145,6.375,8
601796,5.0363,6.8,504
1189561,0.0973,4.0,1
971161,0.0453,0.0,0
782054,1.8662,6.5,128
849176,0.2749,6.0,1
985424,0.1385,0.0,0
1005281,0.7998,5.3,10
1061593,0.2052,7.8,13
923333,0.3468,4.5,2
865434,0.217,6.5,6
884714,0.2291,3.6,5
991538,0.3647,6.0,1
790088,0.4462,4.875,8
683056,0.4276,5.889,9
1459166,0.092,0.0,0
1074991,0.13,0.0,0
1022455,0.0579,0.0,0
1161717,0.662,6.5,4
1017492,0.3816,6.7,11
1306844,0.1275,0.0,0
1005854,2.7104,4.938,8
628878,1.4585,5.193,181
962138,0.1762,5.0,3
946937,0.3871,6.286,7
1306840,0.1442,0.0,0
854207,0.4215,5.591,11
801690,1.0983,7.5,4
889114,0.2793,7.2,3
577874,0.332,0.0,0
614437,0.2373,7.2,3
942999,0.1918,6.08,25
898774,0.7521,3.545,11
725201,7.6133,6.912,4103
1306851,0.2357,0.0,0
983224,4.4874,6.0,18
1057513,0.2003,4.0,4
1011123,0.1709,4.2,4
438148,8.9759,7.277,3934
505026,7.3853,6.416,4086
1065949,0.2143,6.0,1
1011282,0.3979,0.0,0
536554,6.5829,7.037,4672
892771,0.28,4.9,13
999594,0.2737,6.8,6
793961,0.8249,5.327,156
794787,0.1846,5.8,6
1050959,0.0885,0.0,0
1028248,7.169,6.2,82
579974,7.9303,7.73,1531
740952,1.9412,6.2,269
952510,0.1738,7.0,1
890554,0.4249,5.333,3
1005388,0.0948,1.0,2
1029445,3.7302,4.143,7
758009,2.7817,6.251,1276
799379,4.2325,6.418,422
1032767,0.514,0.0,0
697374,0.2442,5.0,2
820880,0.6338,5.935,23
935552,0.1581,0.0,0
718565,0.1417,0.0,0
1005398,0.0214,0.0,0
937323,0.1442,7.222,9
1023568,0.2093,1.0,1
835684,0.2638,7.0,8
795276,1.3599,6.4,14
1028537,0.2468,5.762,21
1042048,0.0981,1.0,1
819153,0.5834,5.102,93
998269,0.2293,5.4,9
998282,0.5999,4.5,12
821153,1.2011,6.793,46
1000804,0.1404,0.0,0
915415,0.1192,4.0,2
957691,1.0325,4.4,10
825805,0.7109,5.8,10
1052897,0.8597,6.0,2
1069064,0.0948,0.0,0
1028545,0.3072,6.4,8
828434,0.6116,6.2,19
945324,0.2015,4.0,4
949423,6.2466,7.236,2465
967650,0.2234,6.0,2
629542,8.0017,7.5,2462
998095,1.5209,0.0,0
972448,0.2709,0.0,0
872882,0.1599,10.0,1
949990,0.053,6.0,1
1001925,1.0045,4.818,33
762975,8.3057,8.051,2828
938393,0.0577,0.0,0
1197469,0.0286,0.0,0
788442,0.1994,3.0,2
943874,0.1811,5.9,9
1089315,0.5715,5.621,29
989763,0.9913,7.7,3
1008308,1.6181,0.0,0
1052240,0.0673,0.0,0
1306849,0.143,0.0,0
943613,0.3245,6.5,4
879990,1.0292,5.553,96
1049171,0.7745,5.3,33
927359,0.3118,5.9,5
610150,5.7767,7.884,2981
1019482,0.0917,8.0,2
1056695,0.6622,10.0,1
991101,0.13,0.0,0
1002007,0.1965,0.0,0
1073581,0.1591,2.0,1
944946,1.1232,7.225,51
1030479,0.1628,3.5,4
606237,0.5641,4.838,37
717133,0.5146,5.6,10
914346,0.1343,6.1,7
1060889,0.0634,0.0,0
953471,0.1972,0.0,0
895245,0.1336,0.0,0
766314,0.3219,7.6,5
976951,0.0453,0.0,0
1048504,0.0695,0.0,0
936579,0.249,1.0,1
651907,0.3068,7.31,21
975962,0.4815,3.5,8
1123289,0.1027,0.0,0
992066,0.1468,0.0,0
988225,0.1735,3.769,13
879513,0.87,6.5,17
1003199,0.1103,3.8,6
897525,0.9115,6.625,48
998342,0.4406,0.0,0
832953,1.456,4.0,4
1082706,0.0802,0.0,0
881487,0.7722,5.296,103
1026496,2.2192,5.25,4
1017856,0.0733,3.857,7
811942,0.4769,5.472,18
1012679,0.3427,6.4,9
863929,1.7852,5.602,103
994773,0.1969,5.583,30
803675,0.5139,0.0,0
1015169,0.434,5.844,16
929440,0.0536,2.7,3
1022441,0.1424,0.0,0
1508593,0.0694,0.0,0
1513560,0.0143,0.0,0
1008661,0.6866,6.0,1
916472,0.5726,4.8,4
960377,0.2436,7.179,14
916224,5.852,7.89,1657
1005678,0.1284,0.0,0
610411,0.5818,5.9,9
854867,0.3718,4.978,23
505570,0.3692,6.281,57
981787,0.0658,0.0,0
970896,0.5033,6.529,17
961484,3.3373,6.4,1052
883502,1.341,5.233,174
1048394,0.0143,0.0,0
1100540,0.0421,0.0,0
968222,0.089,0.0,0
1015628,0.6041,4.5,8
981588,1.5797,6.167,36
955879,0.1529,3.0,1
848144,0.1529,8.2,3
884971,1.0036,6.818,396
1041485,0.8106,6.1,10
987337,1.0089,7.0,28
977875,0.2596,1.0,1
1066292,0.1477,6.0,1
869886,0.9165,7.053,75
1003574,0.481,7.0,1
987936,0.0806,0.0,0
927594,0.8718,7.228,101
724495,5.26,7.624,2309
1003448,0.1592,6.333,3
1052793,0.2035,3.0,1
980605,0.3964,5.8,42
921382,0.1201,7.5,2
639933,7.1585,7.032,4901
676710,1.7638,6.689,175
1513571,0.0071,0.0,0
948271,0.2468,5.7,13
922341,0.1194,4.0,1
1426576,0.0728,0.0,0
983556,0.3499,5.8,4
893086,1.8204,6.517,179
669400,0.5257,5.5,41
1255085,0.0764,0.0,0
1309673,0.0596,5.0,1
928611,1.9685,2.5,2
1052015,0.2282,7.7,3
933433,0.0357,0.0,0
939091,0.2951,7.5,2
1100473,0.084,0.0,0
935852,0.2528,10.0,1
950265,0.1739,0.0,0
966220,3.692,7.636,855
946253,0.3803,2.6,12
1051253,0.1375,10.0,1
1018720,0.3532,0.0,0
1026454,0.0701,0.0,0
820067,3.3237,8.294,430
1100547,0.0617,0.0,0
996315,0.0352,2.0,1
966009,0.1694,8.0,1
997398,0.3659,6.5,2
1054093,0.4578,0.0,0
975577,0.0398,0.0,0
1009879,0.0503,0.0,0
770724,0.9309,6.307,230
985744,0.1811,0.0,0
1035614,0.1302,0.0,0
894169,6.8443,5.995,328
888479,1.9934,6.096,218
938963,0.1165,0.0,0
901225,0.3193,7.0,1
821510,0.4995,5.457,47
1117968,0.1131,6.5,2
663712,4.8329,6.686,2421
812488,0.354,5.886,44
779812,0.4187,5.105,19
970229,0.0566,5.9,10
967968,0.0555,0.0,0
925705,0.5916,4.858,81
887864,0.5428,6.733,15
567460,0.1792,6.0,2
1015651,0.0635,6.3,3
1056203,0.2283,0.0,0
995232,0.2036,0.0,0
850297,0.9792,7.34,72
950029,0.1472,3.0,3
1028884,0.2506,7.0,1
969701,0.5056,3.3,23
1161754,0.6063,6.5,4
964985,0.499,6.1,7
962486,0.7914,3.321,14
842942,2.6711,6.298,398
1004659,0.0917,0.0,0
976752,0.0239,4.0,1
1314739,0.249,0.0,0
1084175,0.1523,0.0,0
1123564,0.8191,0.0,0
1052112,0.0933,2.0,1
921360,1.3223,6.14,175
1014726,0.2335,3.0,1
1166722,0.081,0.0,0
1078798,0.078,0.0,0
927433,0.1942,0.0,0
842934,3.0956,5.583,403
638960,0.2482,7.25,16
825433,0.0891,0.0,0
938008,3.2401,7.67,409
946112,0.1679,0.0,0
335787,7.5117,6.873,6617
1372520,0.2481,0.0,0
953239,0.579,5.4,5
988544,0.0916,9.0,1
758724,2.5407,6.503,487
901511,1.1501,6.6,10
924742,0.2297,6.3,3
1031091,0.2471,5.4,11
1023334,0.0766,1.5,2
774301,1.168,5.887,62
980591,0.6952,3.5,8
928077,0.0592,3.6,5
1324554,0.6146,5.0,1
1041054,0.4595,6.978,46
988591,0.6249,4.3,18
1046577,0.6078,6.5,11
1224741,0.0673,0.0,0
990600,0.3521,6.238,42
664731,0.2804,4.3,3
807986,1.0483,6.879,210
928773,0.558,6.4,61
846206,0.6446,7.0,2
595586,1.5876,6.467,542
1075969,0.568,6.2,14
756307,0.5273,3.875,16
800815,4.113,6.812,2104
724585,0.4355,3.2,25
1172466,0.4025,4.0,2
619281,0.2003,0.0,0
854359,0.9177,6.174,204
1005290,0.1962,7.4,5
1142982,0.0431,0.0,0
698128,5.6524,5.969,368
1047438,0.1781,1.0,1
1117044,0.1674,0.0,0
799878,0.3384,6.047,32
778645,0.2864,5.0,11
960081,0.2649,6.0,8
1033431,0.0878,0.0,0
961413,0.325,6.333,3
1071038,5.0831,1.0,1
964332,0.0609,0.0,0
936386,0.3073,5.814,35
1030352,0.1211,0.0,0
807598,0.3422,7.0,7
857080,0.2338,2.667,3
1030276,0.0969,7.0,2
829280,4.3736,7.315,1730
974731,0.2824,5.5,6
1025772,0.3136,5.0,2
1177449,0.0713,0.0,0
954313,0.0719,10.0,1
1336725,0.1034,0.0,0
952208,0.231,0.0,0
1046521,0.0368,0.0,0
885303,1.0078,6.079,114
1080180,0.2583,5.333,3
1007878,4.432,3.667,3
999462,0.0901,7.167,6
972254,0.3806,6.0,8
895543,0.5037,6.3,10
803404,0.5689,4.0,9
1013698,0.3022,5.5,2
1225848,0.2585,1.0,2
1163264,0.1135,0.0,0
912446,0.19,0.0,0
882580,0.8048,6.333,24
935092,0.1129,0.0,0
966844,0.2214,6.0,4
1149812,0.1098,0.0,0
