id,popularity,vote_average,vote_count
448119,6.4205,6.584,3822
651391,0.2634,6.186,35
692380,0.1857,4.5,3
678983,0.3711,5.7,10
658562,0.6818,5.0,6
337401,6.687,6.837,6967
697960,0.4874,3.9,29
894753,1.1584,0.0,0
748898,0.3592,6.4,11
754903,0.2214,9.3,3
746984,0.1265,0.0,0
800121,0.0722,4.0,2
624625,0.2162,8.0,11
567965,3.8519,6.377,292
621731,0.5154,4.4,12
716916,0.4437,8.5,2
640196,0.6296,5.733,15
572509,0.2924,5.7,9
718501,0.274,6.0,11
739556,0.4321,7.6,14
675490,0.4916,5.6,96
650498,2.4979,6.6,34
767479,0.2745,6.4,38
1045258,0.1267,2.75,4
613614,0.2784,6.665,82
719403,0.1779,3.0,1
676346,0.489,6.7,3
593325,0.2233,4.3,3
526007,1.3309,6.199,879
733513,0.1591,8.0,1
1306598,0.2052,0.0,0
1059344,0.0639,0.0,0
741126,1.5536,6.2,9
1100461,0.0888,0.0,0
1259161,0.081,0.0,0
702534,0.378,4.538,13
863706,0.0705,0.0,0
754409,0.1864,9.8,4
721644,0.5423,5.8,5
746847,0.0698,7.0,2
593402,0.4845,6.111,1298
727764,0.3087,4.0,2
741255,0.0451,0.0,0
698929,0.1457,7.2,5
998431,0.0928,0.0,0
686702,0.0718,0.0,0
728457,0.2251,6.0,1
484297,0.6269,6.8,65
737519,0.8475,5.468,31
1125284,0.0327,0.0,0
549514,3.6138,6.036,373
774579,0.3008,6.143,7
526052,0.6851,5.214,70
667141,0.3833,5.523,241
571265,4.3677,8.1,255
1433329,0.0362,0.0,0
529203,5.3919,7.45,4078
717132,0.6117,6.0,3
1049940,0.0297,0.0,0
730415,0.0752,0.0,0
654959,0.1393,4.3,9
574396,0.8425,6.255,155
752495,0.4927,5.4,5
716273,5.3277,0.0,0
947350,0.4662,7.0,2
674231,0.1348,0.0,0
671502,1.4232,0.0,0
675554,0.2031,2.786,21
732337,0.1119,4.7,6
1125278,0.0772,0.0,0
658558,1.8832,4.346,26
765459,0.0807,0.0,0
761613,0.1678,0.0,0
736817,0.2299,5.5,2
653598,1.8626,6.408,526
744940,0.205,5.7,23
853713,0.1598,0.0,0
679901,0.8171,5.1,7
746971,0.117,0.0,0
512393,0.0503,0.0,0
796176,0.1431,0.0,0
616214,0.1637,5.3,16
667114,0.4623,0.0,0
552116,0.2912,4.0,4
728204,0.8465,6.9,26
671042,0.1969,7.3,3
628917,1.6364,5.738,566
710356,5.3763,7.245,642
623238,0.2934,6.7,31
760484,1.5797,4.929,7
741011,0.6571,8.0,265
740264,0.1492,6.0,4
1142502,0.1674,1.0,1
692973,0.0193,0.0,0
808805,0.1571,1.0,2
721582,0.2549,0.0,0
514847,6.7305,6.635,3535
1125280,0.0602,0.0,0
830749,0.1235,7.0,1
766419,0.1126,9.0,2
659986,0.7249,5.614,433
982064,0.1125,0.0,0
745567,0.9109,0.0,0
719010,0.5822,6.0,6
1065381,0.1155,5.0,1
790227,0.1414,5.6,17
741032,0.7018,6.268,41
1306593,0.1861,0.0,0
752640,0.0693,4.0,3
935218,0.2234,10.0,1
736485,0.6126,6.3,180
738730,0.1582,4.0,1
637272,0.2927,4.0,2
659290,0.4076,6.668,184
745464,0.1072,0.0,0
732488,0.3312,7.0,8
707886,2.0789,7.56,1157
690660,0.13,0.0,0
708726,0.108,0.0,0
739017,0.0785,5.5,1
528402,0.5371,5.6,31
996248,0.0387,0.0,0
729304,1.0392,6.2,5
661137,0.4023,5.2,39
740307,0.1403,0.0,0
638423,0.4308,7.3,16
1100464,0.0662,0.0,0
759927,0.2638,1.0,2
493550,0.2499,5.0,4
520318,4.4563,7.2,192
650765,0.1855,7.0,6
503335,0.1125,4.5,10
514207,3.632,6.863,873
779207,0.0511,7.0,1
1270430,0.0558,0.0,0
572197,0.6584,6.9,31
1154793,0.3103,0.0,0
662160,0.094,0.0,0
713607,3.0306,2.5,2
728148,0.1563,5.6,10
1225430,0.0698,0.0,0
1193602,0.1423,0.0,0
1050276,0.4053,1.0,1
734725,0.0902,8.5,2
729286,0.096,2.0,1
669117,0.1547,4.0,2
576917,0.653,7.307,43
693158,4.3188,6.57,359
734871,0.6121,5.0,2
569916,0.302,8.0,1
1100462,0.0297,0.0,0
744738,0.4953,4.594,53
1100351,0.0389,0.0,0
748852,0.3585,7.1,5
400160,4.6958,7.4,2949
717676,0.3075,6.4,22
594174,0.217,5.0,10
646593,4.511,5.3,305
696616,0.2985,5.444,18
748899,0.1599,6.6,12
1002896,0.0921,8.5,1
544075,0.1839,5.879,95
760752,0.0865,0.0,0
589973,0.3545,5.2,14
718030,0.1214,6.4,7
705715,0.2668,3.7,67
785743,0.0775,0.0,0
672722,0.6176,0.0,0
694741,0.3671,5.5,4
732310,0.4407,6.573,41
741347,0.1758,6.0,4
814084,0.1156,4.2,4
988748,0.0286,1.0,2
704440,2.6691,6.0,5
698599,0.0679,0.0,0
750596,0.4947,6.9,15
740842,0.0657,0.0,0
736780,0.0286,0.0,0
699709,0.0621,0.0,0
788936,0.102,7.0,1
846979,0.1056,0.0,0
1018321,0.3674,0.0,0
830079,0.2244,0.0,0
1100352,0.0587,0.0,0
890513,0.3965,10.0,1
779019,0.596,6.5,50
721948,0.2196,10.0,1
653754,1.2132,5.8,5
784910,0.0618,0.0,0
761765,0.0706,6.0,1
579828,1.7999,5.9,348
827873,0.4347,3.0,2
525798,0.3045,4.625,8
737503,0.186,0.0,0
660982,3.6844,6.147,690
760179,0.2304,6.6,14
671474,0.2082,3.6,12
536725,0.7471,5.1,42
736052,0.0281,0.0,0
955470,0.0546,0.0,0
715123,1.9203,6.296,490
755977,0.2054,4.909,11
632304,1.2217,5.43,135
838279,0.0972,1.0,1
720042,1.4908,2.0,4
802242,0.0495,0.0,0
852316,0.3796,6.0,1
704669,0.0339,0.0,0
746056,0.6082,6.6,42
661397,0.2217,2.063,8
743055,0.4211,6.0,2
793680,0.1379,0.0,0
646371,0.3133,5.8,11
761563,2.1551,6.151,192
716676,0.1979,6.0,6
642208,3.9,6.9,348
1031365,0.2403,6.0,1
756650,0.0949,5.0,3
676156,0.5027,5.9,27
685964,0.3169,3.0,4
754736,0.118,0.0,0
680880,0.4085,6.407,43
642380,0.1382,3.654,13
755232,0.0143,0.0,0
782073,0.053,0.0,0
750758,1.0311,6.0,1
767080,0.1794,0.0,0
698844,0.0453,0.0,0
1033751,0.0882,0.0,0
884049,0.1873,0.0,0
517412,4.6466,5.815,363
660521,2.1184,5.983,30
585744,0.8844,6.7,131
731240,0.2367,0.0,0
344031,0.4252,7.09,83
669228,0.0557,10.0,2
750471,0.5849,5.962,13
1170383,0.317,8.4,5
662711,0.1432,5.4,5
863546,0.0689,0.0,0
664797,0.0997,4.0,1
796517,0.1084,0.0,0
726739,1.3625,6.3,253
782086,0.2089,5.0,3
667953,0.6168,6.4,13
766146,0.2454,0.0,0
927562,0.1785,0.0,0
728096,0.2705,6.0,6
836498,0.1114,0.0,0
516486,4.9633,7.411,3218
458793,0.2712,7.0,12
686003,0.4349,4.308,39
694119,0.0143,0.0,0
713836,0.1175,0.0,0
690935,0.0898,3.0,4
757013,0.1176,6.4,5
722771,0.0829,0.0,0
822642,0.0664,0.0,0
554433,0.3182,5.6,7
627518,0.1551,9.0,1
744366,0.2831,6.0,1
1214192,0.3457,0.0,0
754607,0.0822,2.0,3
750598,0.2923,6.0,3
522444,1.6981,5.181,464
666175,0.3359,5.8,20
781342,0.1259,0.0,0
757320,0.2864,4.0,1
806618,1.9466,0.0,0
763214,0.2604,0.0,0
586695,2.1131,6.4,32
619083,0.9151,7.25,12
650842,0.0516,4.0,1
825577,0.0368,0.0,0
682825,0.2027,3.5,26
1060476,0.1175,0.0,0
669337,0.2724,6.0,15
570358,0.2874,5.969,32
671074,1.3654,4.5,2
959704,0.1626,0.0,0
666752,0.1084,6.0,1
834898,0.0631,0.0,0
741494,0.1663,5.0,1
718334,0.2979,6.4,6
765736,0.1339,7.333,3
765135,0.2158,6.5,2
614696,5.3058,7.215,2000
728791,0.3796,5.0,41
721625,4.0015,6.2,774
1329272,0.2036,0.0,0
702869,0.2634,7.9,8
678931,0.3244,9.0,4
508687,0.3091,4.2,11
661334,0.9601,6.7,39
581526,2.6172,6.891,224
749734,0.1667,6.4,5
746800,0.0947,5.3,3
765729,0.1403,5.0,7
700567,0.4654,1.2,2
748279,0.0737,0.0,0
931153,0.1095,3.5,2
758992,0.0843,7.0,2
724989,1.2286,4.952,656
795193,0.1799,1.5,2
792325,0.0387,0.0,0
1296963,0.0286,0.0,0
872172,0.1921,7.0,1
751097,0.1806,4.333,3
620924,1.0006,4.6,133
660047,0.5621,5.7,6
779485,0.065,0.0,0
1183174,0.1129,6.0,1
670426,0.4405,5.408,98
714351,2.2409,5.5,114
779572,1.3932,0.0,0
696893,0.0588,7.2,12
722075,0.1212,0.0,0
665894,0.6041,6.5,36
732927,0.317,6.0,5
671397,0.4223,7.375,8
771119,0.0379,6.0,1
707610,3.8352,6.143,14
614971,0.2992,6.278,54
526702,2.612,7.996,351
946791,0.1639,0.0,0
763233,0.0654,5.8,8
746547,0.4703,7.344,32
454433,1.0735,6.9,213
684420,0.2858,3.739,46
744929,0.1455,5.6,7
504409,0.3159,3.8,5
653745,0.16,1.0,2
741874,0.0947,4.0,1
723122,0.6695,5.0,1
1078340,0.3258,6.0,1
1283458,0.0758,0.0,0
1402124,0.0474,0.0,0
680483,0.0637,0.0,0
687073,0.1152,0.0,0
688136,0.0673,0.0,0
653575,0.1671,6.13,54
582014,6.352,7.4,3597
662940,0.4909,6.5,3
768891,0.108,0.0,0
752637,0.0552,5.7,3
699115,0.6449,0.0,0
763368,0.2012,5.227,33
697741,0.35,6.643,42
741146,0.0434,7.0,1
717675,0.5468,6.335,127
893098,0.1276,0.0,0
706727,0.1519,4.5,13
757809,0.1469,3.0,1
661037,0.1524,4.4,8
774247,0.16,6.0,1
547017,4.5886,6.095,199
546121,3.4959,7.227,2816
724109,5.175,5.5,12
630211,0.9265,7.679,39
663459,0.7307,6.919,118
753445,0.1132,0.0,0
680338,0.1236,2.0,2
743888,0.2531,3.618,119
721343,0.3084,5.9,19
733906,1.7594,6.1,17
741667,0.1061,0.0,0
718444,1.6165,5.598,726
783839,0.2197,0.0,0
975027,0.1057,6.8,8
715658,0.3412,6.0,111
680986,0.2849,6.3,3
702101,0.0717,0.0,0
572123,0.2735,6.5,13
689160,2.1004,10.0,1
750630,0.0951,6.0,1
675323,0.4686,4.4,6
618229,0.2825,6.154,26
730060,0.1275,5.0,2
415311,0.8028,4.925,147
995468,0.0762,4.5,4
746045,0.2613,6.809,55
784159,0.0835,0.0,0
748126,0.1557,0.0,0
668044,0.1199,4.0,3
521007,3.6441,5.978,314
1267219,0.2352,1.5,2
1111040,0.0814,0.0,0
686684,1.703,5.8,38
752764,0.0338,0.0,0
668366,0.1402,8.0,1
677574,2.0507,5.9,35
865870,0.1367,0.0,0
827554,0.0281,0.0,0
622469,0.3146,6.6,66
753144,0.0168,0.0,0
777280,0.2436,0.0,0
750121,0.317,4.7,28
670266,1.3628,6.069,246
789774,0.1383,10.0,1
690667,0.0999,0.0,0
1035779,0.0311,0.0,0
690306,0.089,0.0,0
691126,0.1963,6.3,5
787619,0.4926,6.3,23
653910,0.5275,6.136,154
686827,0.0814,8.0,1
717716,0.295,6.0,1
706634,1.3848,5.5,2
625552,2.7523,6.1,8
787487,0.0585,1.0,2
797175,0.1282,4.0,1
878259,0.3805,0.0,0
834699,0.1173,7.0,1
741861,0.1316,3.0,2
858634,1.1678,0.0,0
727348,1.292,7.0,1
712110,0.3251,4.389,18
662167,0.482,4.1,7
608386,0.2031,4.0,4
740883,0.1446,7.125,4
753740,0.0362,5.0,1
665166,0.4619,0.0,0
340102,4.8292,6.085,3647
682744,1.5062,6.5,4
743478,0.3217,8.0,1
759870,1.6504,0.0,0
858180,1.1426,6.0,2
718529,0.2673,5.2,37
1106809,0.2179,0.0,0
1487433,0.051,0.0,0
764141,0.1009,7.5,2
782672,0.0495,0.0,0
852773,0.0214,0.0,0
659551,0.4395,5.518,28
743352,1.0863,8.0,0
521531,0.5673,5.973,92
709169,0.3349,4.526,19
660004,0.3932,5.727,64
738968,3.0922,6.0,1
701510,0.4559,5.3,26
752898,1.4513,7.0,3
711434,0.0416,4.5,2
1057293,0.0286,0.0,0
750638,3.4815,10.0,1
649580,0.0721,2.0,2
599520,0.3636,5.667,12
353047,4.1086,7.254,65
663881,2.1717,6.369,42
746381,0.4432,0.0,0
667018,0.1309,7.2,74
728939,0.4171,5.811,46
781188,0.2702,4.3,22
750109,4.2316,4.4,9
749309,0.1062,0.0,0
579221,0.4723,6.3,29
653601,4.1899,5.654,591
539529,0.1844,6.7,51
741592,4.7499,4.6,59
739617,0.1045,0.0,0
642121,1.7936,7.9,153
752073,0.2817,7.3,3
757137,0.13,3.0,1
707776,0.1387,0.0,0
756363,0.2376,5.5,2
593517,0.0382,4.0,4
661950,1.3416,5.9,199
943898,0.0872,0.0,0
667635,0.2319,7.0,5
653727,0.2046,5.219,16
594089,0.1474,5.9,17
726239,0.2696,6.13,69
592834,5.4512,6.868,1351
658462,0.1886,5.7,13
1390083,0.2057,0.0,0
743849,0.2007,5.0,3
727515,0.0907,6.0,1
791862,0.2205,7.0,1
665488,4.6552,5.728,248
643791,0.217,4.8,23
759893,0.1016,6.0,5
733366,0.0679,7.0,2
639965,1.3197,5.4,22
821175,0.1078,0.0,0
746952,0.0746,0.0,0
698489,0.1438,6.3,9
619594,1.2203,6.313,190
740581,0.4837,7.8,4
966136,0.0478,0.0,0
728796,0.5741,5.659,88
1453444,1.0808,0.0,0
598215,0.6706,5.2,130
849464,0.9815,0.0,0
647551,0.0798,3.0,1
728129,0.2879,5.9,4
645287,0.0899,0.0,0
756602,0.1852,0.0,0
714903,0.8748,4.0,1
745475,0.1592,6.9,7
733721,0.649,6.0,3
684684,2.8156,5.291,127
780592,1.9476,0.0,0
713059,0.38,3.853,34
592717,0.3672,6.593,44
1288484,0.4533,9.0,1
793602,2.2857,5.0,2
754856,0.1591,0.0,0
1441506,0.1359,0.0,0
656558,0.1986,3.5,2
649523,1.2913,5.8,19
702525,1.4785,7.1,225
714040,0.0387,6.0,1
663160,0.5347,5.5,2
575088,1.6041,6.357,367
806586,0.0534,0.0,0
766878,0.1534,7.0,4
694320,0.065,6.0,1
1167314,0.3541,0.0,0
850861,0.1003,0.0,0
696507,0.8889,7.58,44
663706,0.3791,3.7,24
822009,0.164,6.7,6
806023,0.0797,0.0,0
743022,0.3334,5.407,43
736609,0.1441,0.0,0
1099196,0.152,0.0,0
830239,0.0286,0.0,0
689540,0.2458,6.605,19
629994,0.2373,6.6,8
586947,1.5663,6.5,2
701548,0.2472,4.063,8
748912,0.1318,8.2,4
508935,1.9812,7.0,315
540414,0.5306,6.228,57
669973,0.1287,7.3,3
727006,0.0987,6.833,6
728912,0.1987,6.353,17
586461,3.5304,6.596,824
728131,0.1123,6.75,30
647563,0.1707,3.0,8
653738,0.1311,9.5,2
859430,0.0924,10.0,1
648756,0.1061,6.5,2
566397,2.0707,7.088,147
648705,1.3171,5.4,19
801291,0.0692,0.0,0
737793,0.455,7.172,29
821166,0.0261,0.0,0
547016,4.7212,7.108,4697
803186,1.1482,6.0,1
848924,0.3125,0.0,0
736169,0.7431,4.3,7
764135,0.1816,4.6,5
654981,0.1384,6.7,3
703134,0.7347,5.67,191
666338,0.277,5.8,15
875423,0.0306,7.0,1
726420,0.256,6.3,3
630220,0.8656,7.404,706
916455,1.3949,0.0,0
724717,1.1761,5.233,135
660549,0.4004,5.5,41
630566,4.802,8.242,1042
738967,1.1124,8.0,1
675363,0.0412,0.0,0
602654,3.3527,5.539,411
1401194,0.2178,0.0,0
744152,0.6322,0.0,0
694910,0.0747,0.0,0
794799,0.5757,9.5,2
814414,0.0809,0.0,0
570670,5.3624,7.1,6130
718750,0.2574,0.0,0
627103,0.5088,5.966,88
724901,0.6378,4.7,23
749544,0.4698,5.1,7
669160,0.0561,5.0,1
1139744,0.1065,0.0,0
741110,0.3027,5.6,28
785848,0.1548,0.0,0
664177,0.3947,5.948,164
667858,1.4377,1.0,2
1266758,0.0848,0.0,0
663236,0.0965,0.0,0
672955,0.6035,7.6,48
508439,4.3516,7.646,6478
703732,1.1952,7.3,3
740966,1.126,6.7,35
757853,0.2568,5.0,5
755202,0.119,8.0,1
844203,0.1468,2.0,2
575157,0.2119,5.8,2
793257,0.0678,10.0,1
915275,0.0379,0.0,0
698058,0.0143,3.5,2
667331,0.0759,6.0,2
759930,0.1544,8.045,11
663971,0.0352,6.0,1
627616,0.1719,6.4,19
1538811,0.0409,0.0,0
749644,0.9291,6.0,1
718752,0.0885,0.0,0
691478,0.3106,6.3,3
841396,0.1832,5.0,1
851233,0.3118,4.0,2
647781,0.5447,4.953,75
741120,0.0714,0.0,0
669179,0.3725,5.0,5
612995,0.2574,5.2,14
586591,0.1396,4.0,3
655297,2.6844,5.533,15
758094,0.0776,0.0,0
927238,0.2202,0.0,0
1185086,0.1882,10.0,1
679057,1.8137,5.167,6
696428,0.153,4.4,5
799063,0.2201,7.0,2
733692,0.2244,0.0,0
686245,0.784,4.832,259
706260,0.8566,6.4,47
677080,0.1259,0.0,0
968859,0.1062,0.0,0
755230,0.8645,5.9,34
655080,0.3011,5.045,56
764193,0.1247,0.0,0
724574,0.7685,7.5,34
734288,0.3101,5.25,14
661977,1.0073,2.0,1
1458503,0.1111,10.0,2
589696,0.1636,1.0,3
689402,0.0538,4.0,5
1018337,0.8137,0.0,0
838869,0.0536,7.0,1
724427,0.302,4.676,34
767497,0.1235,7.0,2
1292692,0.3038,0.0,0
664413,5.353,7.004,9417
778844,0.4642,5.6,15
611395,1.7158,6.724,248
647785,1.0415,6.2,248
731376,0.0413,0.0,0
868673,0.1151,0.0,0
605755,0.1754,5.6,7
675256,0.3472,4.0,4
646454,0.242,6.7,3
663875,3.4726,2.0,1
670347,0.1896,6.0,3
718887,2.9804,1.2,4
721138,0.3551,5.1,14
674304,0.2719,6.3,3
737396,0.2449,7.0,1
764524,0.1337,0.0,0
501738,0.5279,6.7,139
615761,0.688,6.449,273
741612,0.7785,5.192,107
746695,0.1143,4.5,2
696673,0.1516,6.143,7
793605,1.5943,4.5,2
610908,0.2455,5.1,14
750659,0.0327,8.0,1
615665,6.005,6.978,2325
683307,0.0662,0.0,0
751298,0.2714,6.5,6
733837,1.3148,7.0,18
639798,4.7888,6.457,685
794985,0.1583,0.0,0
751186,0.1013,8.0,2
737777,0.4965,6.486,35
706518,0.621,4.0,1
776321,0.108,5.8,3
770977,0.1199,7.667,3
649918,0.2093,5.5,55
785059,0.1376,0.0,0
760989,0.1033,0.0,0
748990,0.0722,0.0,0
738041,0.0693,6.5,4
770323,0.174,3.7,3
1468451,0.1055,0.0,0
762632,0.3043,6.697,94
775946,0.0736,0.0,0
683105,1.2736,5.0,1
805627,1.2907,7.222,281
761638,0.3652,0.0,0
872392,0.0845,0.0,0
743408,0.376,6.6,14
744864,0.2283,0.0,0
699167,0.8082,0.0,0
1292254,1.5134,0.0,0
1081030,0.0453,0.0,0
785820,0.0904,0.0,0
853833,0.0782,0.0,0
709027,0.0431,0.0,0
661679,0.4673,4.25,8
985048,0.1043,0.0,0
677661,0.0468,10.0,1
734152,0.047,0.0,0
650981,0.41,5.4,17
599377,2.7003,6.071,274
573000,0.2133,0.0,0
813874,0.176,0.0,0
750468,0.2052,2.3,3
661701,0.1743,3.0,3
751151,0.1366,0.0,0
932506,0.0515,6.0,5
688468,0.2788,8.2,6
717372,1.5639,5.0,5
1015540,0.2208,2.0,1
671405,0.162,6.5,2
588077,0.0883,0.0,0
686627,0.0777,0.0,0
727700,0.0621,0.0,0
757646,0.2569,0.0,0
594718,1.4788,6.533,959
845121,0.0826,8.8,3
726075,0.2788,6.3,3
651881,0.9827,7.171,943
809684,0.0357,10.0,1
682697,0.2376,4.7,3
892444,0.0379,6.0,3
565379,3.2318,6.2,25
884483,0.2892,4.8,2
752829,0.0239,0.0,0
716750,0.1534,5.4,16
728047,0.0759,2.0,2
476637,0.2488,4.5,8
638483,0.2858,7.9,16
764079,0.5531,6.9,150
750811,0.0538,0.0,0
443791,3.7784,6.285,3369
771264,2.1615,6.0,1
750634,0.1046,0.0,0
654435,0.1355,5.4,8
1527801,0.3338,0.0,0
1079715,0.1887,6.0,1
664593,4.2599,5.8,53
703359,1.7511,7.0,1
787506,0.089,0.0,0
718576,0.0902,4.0,3
750142,0.0528,10.0,1
1291688,0.0641,0.0,0
973279,0.1171,0.0,0
679770,0.1079,0.0,0
743813,0.291,0.0,0
744936,0.3395,6.364,11
840280,0.1431,8.0,1
741689,4.5381,8.1,40
878379,1.5517,0.5,1
816614,3.363,6.69,29
726208,1.6078,6.479,791
534928,0.5333,5.435,46
610201,0.6853,5.151,96
727417,0.2419,6.9,5
1371828,0.0814,0.0,0
657350,0.6913,6.625,24
681181,0.1531,4.2,5
736358,0.1061,0.0,0
730804,0.1168,4.0,1
736298,0.2474,6.2,5
672822,2.0059,7.0,1
705419,0.0978,0.0,0
644090,1.2703,6.38,664
634301,1.6554,4.25,14
749560,0.0919,0.0,0
764025,0.0877,0.0,0
770391,0.196,6.0,3
792742,0.1908,4.6,7
725206,0.2222,4.5,8
856468,0.0934,0.0,0
750602,1.342,3.6,9
1281982,3.2866,7.0,1
661664,0.2097,5.2,4
672227,0.0767,2.0,1
786133,0.1005,5.667,3
713474,0.1515,5.968,63
729097,2.8814,5.8,13
696400,0.0322,0.0,0
1515648,1.0109,0.0,0
762921,0.1842,6.5,37
1167360,1.4623,0.0,0
779909,1.2767,0.0,0
1132109,0.0762,0.0,0
723562,1.8432,7.0,3
622139,0.1488,6.7,15
740269,1.3663,6.5,2
505379,2.5116,6.3,1149
1056264,0.1143,4.0,1
634311,0.1438,5.9,4
883136,0.0505,1.0,2
481848,4.1685,7.523,3899
663774,0.0765,7.0,2
613339,4.6941,5.5,36
688391,0.0286,6.0,1
666180,0.3243,5.1,96
1236811,0.4823,8.0,1
706568,2.3326,5.7,14
581392,3.9896,6.733,2533
680734,3.8308,6.0,82
659994,0.687,6.295,83
719904,1.19,6.4,6
743907,0.2619,0.0,0
763563,1.7278,5.4,6
1460212,0.1553,1.0,1
1074936,0.1648,0.0,0
682618,0.184,6.0,11
568768,0.1608,6.889,18
1271939,0.1627,0.0,0
719384,0.1049,0.0,0
617933,0.0731,0.0,0
656483,3.89,6.022,45
509635,4.238,6.372,822
746400,0.0143,0.0,0
732143,0.2041,0.0,0
589769,0.2084,8.0,3
756932,0.2914,0.0,0
719289,0.0807,0.0,0
553469,0.5615,6.235,17
743389,0.5072,5.0,1
579708,0.1397,0.0,0
677115,1.1454,5.6,10
933929,0.1354,10.0,1
901187,0.0846,0.0,0
731961,0.7396,0.0,0
749552,0.2237,5.5,20
522098,3.3615,6.877,386
737039,0.1364,4.0,4
732954,0.2529,0.0,0
664392,0.0961,6.778,9
753640,0.1268,0.0,0
637236,0.2625,5.2,10
766944,0.0563,0.0,0
714334,0.0968,9.0,8
720395,0.4979,5.134,108
583984,2.2861,6.875,84
766967,0.2917,6.0,1
718318,1.1211,1.0,1
685239,0.0379,7.0,1
737005,1.3937,0.0,0
618206,0.164,5.5,10
876391,0.2001,9.0,2
758206,0.243,0.0,0
744750,0.5434,5.571,70
715216,0.1224,0.0,0
685833,1.741,5.4,10
761405,0.1971,1.0,1
761226,3.4857,6.413,23
635199,0.948,5.9,102
775324,2.6732,0.0,0
754740,0.7899,3.0,1
639854,0.5398,5.6,14
861632,0.1508,6.0,1
1204451,2.5459,0.0,0
707152,0.0974,0.0,0
688852,0.2537,0.0,0
753394,0.7262,0.0,0
1160150,0.0429,0.0,0
446893,3.5984,7.2,2242
727209,0.8251,5.5,2
652799,0.4753,6.2,6
